#Matching species	Similarity (%)
Anaerohalosphaera lusitana--Anaerohalosphaeraceae--KY471010--NOT VALID	87.68606224627875
Limihaloglobus sulfuriphilus--Sedimentisphaeraceae--KX151396--NOT VALID	83.02631578947368
Sedimentisphaera cyanobacteriorum--Sedimentisphaeraceae--KC665947 (Valid)	82.67929634641408
Sedimentisphaera salicampi--Sedimentisphaeraceae--KU672518 (Valid)	82.01936376210234
Phycisphaera mikurensis--Phycisphaeraceae--AP012338 (Valid)	76.6896551724138
Rothia mucilaginosa--Micrococcaceae--X87758 (Valid)	75.34818941504177
Acidimicrobium ferrooxidans--Acidimicrobiaceae--CP001631 (Valid)	75.0
Ferrimicrobium acidiphilum--Acidimicrobiaceae--AF251436 (Valid)	74.6922024623803
Dermatophilus congolensis--Dermatophilaceae--AJ243918 (Valid)	74.26981919332405
Planobispora longispora--Streptosporangiaceae--D85494 (Valid)	74.17974322396577
Rothia endophytica--Micrococcaceae--KC806052 (Valid)	73.70572207084469
Iamia majanohamensis--Iamiaceae--AB360448 (Valid)	73.55021216407354
Actinomadura macrotermitis--Thermomonosporaceae--MH044510--NOT VALID	73.52537722908093
Planobispora takensis--Streptosporangiaceae--KC865732 (Valid)	73.4087694483734
Planobispora rosea--Streptosporangiaceae--AB028654 (Valid)	73.36182336182337
Actinomadura rifamycini--Thermomonosporaceae--AB557595 (Valid)	73.24929971988794
Micrococcus flavus--Micrococcaceae--DQ491453 (Valid)	73.22720694645442
Planobispora siamensis--Streptosporangiaceae--HQ599197 (Valid)	73.13642756680731
Actinomadura namibiensis--Thermomonosporaceae--AJ420134 (Valid)	73.08228730822873
Egibacter rhizosphaerae--Egibacteraceae--KR605111 (Valid)	72.95081967213115
Quadrisphaera oryzae--Kineosporiaceae--LC405931--NOT VALID	72.9312762973352
Tetrasphaera japonica--Intrasporangiaceae--AF125092 (Valid)	72.86501377410468
Stackebrandtia endophytica--Glycomycetaceae--KJ781245 (Valid)	72.44201909959072
Rothia nasimurium--Micrococcaceae--AJ131121 (Valid)	72.40896358543417
Actinomadura kijaniata--Thermomonosporaceae--X97890 (Valid)	72.40398293029871
Agrococcus carbonis--Microbacteriaceae--LT629734 (Valid)	72.28260869565217
Knoellia remsis--Intrasporangiaceae--AB537173 (Valid)	72.22222222222221
Streptomyces thermogriseus--Streptomycetaceae--AB249980 (Valid)	72.19101123595506
Streptomyces thermovulgaris--Streptomycetaceae--Z68094 (Valid)	72.19101123595506
Gandjariella thermophila--Pseudonocardiaceae--LC203478--NOT VALID	72.15189873417721
Naumannella huperziae--Propionibacteriaceae--KR184192 (Valid)	71.9562243502052
Pedococcus dokdonensis--Intrasporangiaceae--LT629711 (Valid)	71.95121951219512
Naumannella cuiyingiana--Propionibacteriaceae--KF041479 (Valid)	71.85792349726776
Euzebya tangerina--Euzebyaceae--AB478418 (Valid)	71.76966292134831
Knoellia aerolata--Intrasporangiaceae--EF553529 (Valid)	71.76128093158661
Angustibacter luteus--Kineosporiaceae--AB512285 (Valid)	71.62921348314607
Tetrasphaera jenkinsii--Intrasporangiaceae--DQ007321 (Valid)	71.61198288159771
Angustibacter peucedani--Kineosporiaceae--FM998037 (Valid)	71.60664819944598
Tessaracoccus oleiagri--Propionibacteriaceae--GU111566 (Valid)	71.54929577464789
Propionicimonas ferrireducens--Propionibacteriaceae--MG775313 (Valid)	71.44948755490483
Euzebya rosea--Euzebyaceae--KY038374 (Valid)	71.29251700680273
Agromyces aurantiacus--Microbacteriaceae--AF389342 (Valid)	71.28851540616246
Kineosporia babensis--Kineosporiaceae--AB522101 (Valid)	71.1864406779661
Conexibacter woesei--Conexibacteraceae--CP001854 (Valid)	70.13333333333334
Thermomonospora curvata--Thermomonosporaceae--CP001738 (Valid)	70.04048582995951
Moorella glycerini--Thermoanaerobacteraceae--U82327 (Valid)	69.91869918699187
Conexibacter arvalis--Conexibacteraceae--AB597950 (Valid)	69.72602739726027
Conexibacter stalactiti--Conexibacteraceae--LT719154 (Valid)	69.6969696969697
Moorella humiferrea--Thermoanaerobacteraceae--GQ872425 (Valid)	69.29460580912863
Moorella stamsii--Thermoanaerobacteraceae--HF563589 (Valid)	68.39887640449437
