#Matching species	Similarity (%)
Oleisolibacter albus--Rhodospirillaceae--MH244128--NOT VALID	87.72277227722772
Roseospirillum parvum--Rhodospirillaceae--FNCV01000025 (Valid)	87.52475247524752
Rhodovulum sulfidophilum--Rhodobacteraceae--BASI01000001 (Valid)	87.42514970059881
Allorhizobium pseudoryzae--Rhizobiaceae--DQ454123 (Valid)	87.42514970059881
Pararhodospirillum photometricum--Rhodospirillaceae--HE663493 (Valid)	87.3015873015873
Sphingobium indicum--Sphingomonadaceae--CP013071 (Valid)	87.12871287128714
Rhizobium halophytocola--Rhizobiaceae--GU322905 (Valid)	87.02594810379242
Rhodospirillum rubrum--Rhodospirillaceae--CP000230 (Valid)	87.02594810379242
Roseibium suaedae--Stappiaceae--GU322907--NOT VALID	86.97394789579158
Sphingopyxis alaskensis--Sphingomonadaceae--CP000356 (Valid)	86.90476190476191
Altererythrobacter marinus--Erythrobacteraceae--EU726272 (Valid)	86.82634730538922
Sphingomonas gilva--Sphingomonadaceae--MH892571--NOT VALID	86.73267326732673
Sphingobium quisquiliarum--Sphingomonadaceae--ATHO01000107 (Valid)	86.73267326732673
Rhodocista centenaria--Azospirillaceae--D12701 (Valid)	86.70634920634922
Rhodobium orientis--Rhodobiaceae--D30792 (Valid)	86.6943866943867
Sphingomonas desiccabilis--Sphingomonadaceae--AJ871435 (Valid)	86.65338645418326
Actibacterium atlanticum--Rhodobacteraceae--KJ159064 (Valid)	86.62674650698602
Sphingobium mellinum--Sphingomonadaceae--KF437546 (Valid)	86.62674650698602
Aestuariisphingobium litorale--Sphingomonadaceae--MH843155--NOT VALID	86.62674650698602
Niveispirillum cyanobacteriorum--Azospirillaceae--KJ862840 (Valid)	86.62674650698602
Litorivita pollutaquae--Rhodobacteraceae--MG051263 (Valid)	86.6
Paracoccus kondratievae--Rhodobacteraceae--AF250332 (Valid)	86.6
Marispirillum indicum--Rhodospirillaceae--EU642410 (Valid)	86.6
Dichotomicrobium thermohalophilum--Hyphomicrobiaceae--FR733679 (Valid)	86.54618473895582
Sphingomonas mesophila--Sphingomonadaceae--MH765562 (Valid)	86.53465346534654
Gemmobacter caeni--Rhodobacteraceae--FJ386516 (Valid)	86.5079365079365
Pseudoxanthobacter liyangensis--Pseudoxanthobacteraceae--JQ348904 (Valid)	86.5079365079365
Novosphingobium indicum--Erythrobacteraceae--EF549586 (Valid)	86.45418326693228
Glycocaulis profundi--Hyphomonadaceae--MH010196--NOT VALID	86.42714570858283
Novosphingobium malaysiense--Erythrobacteraceae--KC907395 (Valid)	86.42714570858283
Roseibium aestuarii--Stappiaceae--MN513348--NOT VALID	86.42714570858283
Ruegeria pomeroyi--Rhodobacteraceae--AF098491 (Valid)	86.33663366336634
Paracoccus aurantiacus--Rhodobacteraceae--MN708965--NOT VALID	86.33663366336634
Sandarakinorhabdus cyanobacteriorum--Sphingosinicellaceae--MG519281 (Valid)	86.30952380952381
Sphingobium fuliginis--Sphingomonadaceae--DQ092757 (Valid)	86.30952380952381
Altererythrobacter flavus--Erythrobacteraceae--KX099616 (Valid)	86.25498007968127
Frigidibacter mobilis--Rhodobacteraceae--KC222646--NOT VALID	86.22754491017965
Frigidibacter albus--Rhodobacteraceae--KF944301 (Valid)	86.22754491017965
Thioclava atlantica--Rhodobacteraceae--KJ755834 (Valid)	86.22754491017965
Niveispirillum lacus--Azospirillaceae--MF776580 (Valid)	86.22754491017965
Frigidibacter oleivorans--Rhodobacteraceae--MH158518--NOT VALID	86.2
Parasphingopyxis lamellibrachiae--Sphingomonadaceae--AB524074 (Valid)	86.06060606060606
Actibacterium pelagium--Rhodobacteraceae--KY273602 (Valid)	86.02794411177645
Martelella endophytica--Rhizobiaceae--HM800924 (Valid)	85.94059405940594
Sphingopyxis lindanitolerans--Sphingomonadaceae--MF927681 (Valid)	85.82834331337325
Altericroceibacterium spongiae--Erythrobacteraceae--MG437235--NOT VALID	85.74257425742574
Roseibium aggregatum--Stappiaceae--AAUW01000023--NOT VALID	85.74257425742574
Hyphococcus flavus--"Parvularculaceae"--KX418769 (Valid)	85.62874251497006
Sphingopyxis bauzanensis--Sphingomonadaceae--GQ131578 (Valid)	85.62874251497006
Notoacmeibacter ruber--Notoacmeibacteraceae--MK053891--NOT VALID	85.62874251497006
