#Matching species	Similarity (%)
Desulfuromonas acetoxidans--Desulfuromonadaceae--AAEW02000008 (Valid)	81.74778761061947
Desulfuromonas svalbardensis--Desulfuromonadaceae--AY835388 (Valid)	81.13839285714286
Pelobacter carbinolicus--Desulfuromonadaceae--CP000142 (Valid)	80.73089700996677
Desulfuromonas thiophila--Desulfuromonadaceae--Y11560 (Valid)	80.61573546180159
Geomonas bremensis--Geomonasaceae--U96917--NOT VALID	80.56497175141243
Geobacter uraniireducens--Geobacteraceae--CP000698 (Valid)	80.44692737430168
Pelobacter propionicus--Desulfuromonadaceae--CP000482 (Valid)	80.37904124860647
Geomonas bemidjiensis--Geomonasaceae--CP001124--NOT VALID	80.37694013303769
Geomonas terrae--Geomonasaceae--MH915556--NOT VALID	80.37602820211515
Geothermobacter ehrlichii--Geobacteraceae--AY155599 (Valid)	80.35516093229744
Geobacter pelophilus--Geobacteraceae--U96918 (Valid)	80.33898305084746
Geobacter grbiciae--Geobacteraceae--AF335183 (Valid)	80.31319910514542
Geoalkalibacter ferrihydriticus--Geobacteraceae--DQ309326 (Valid)	80.31319910514542
Geobacter luticola--Geobacteraceae--AB682759 (Valid)	80.27366020524515
Geobacter pickeringii--Geobacteraceae--DQ145535 (Valid)	80.18018018018019
Pelobacter acetylenicus--Desulfuromonadaceae--X70955 (Valid)	80.13392857142857
Desulforegula conservatrix--Desulfobacteraceae--AUEY01000125 (Valid)	80.02244668911335
Geobacter metallireducens--Geobacteraceae--CP000148 (Valid)	80.0
Geomonas edaphica--Geomonasaceae--MH915554--NOT VALID	79.97644287396938
Desulfuromonas carbonis--Desulfuromonadaceae--KJ776405 (Valid)	79.93348115299335
Desulfonatronovibrio magnus--Desulfohalobiaceae--GU196831 (Valid)	79.88636363636363
Geobacter lovleyi--Geobacteraceae--CP001089 (Valid)	79.82162764771459
Geobacter thiogenes--Geobacteraceae--AF223382 (Valid)	79.82162764771459
Geomonas oryzae--Geomonasaceae--MH915553--NOT VALID	79.74087161366313
Geomonas ferrireducens--Geomonasaceae--MH915555--NOT VALID	79.74087161366313
Desulfatiglans anilini--Desulfobacteraceae--AJ237601 (Valid)	79.55307262569833
Desulfuromonas acetexigens--Desulfuromonadaceae--U23140 (Valid)	79.53714981729598
Geobacter daltonii--Geobacteraceae--EU660516 (Valid)	79.47548460661345
Pelobacter venetianus--Desulfuromonadaceae--U41562 (Valid)	79.41534713763703
Desulfonatronum zhilinae--Desulfonatronaceae--JX984981 (Valid)	79.3296089385475
Geobacter sulfurreducens--Geobacteraceae--AB762695 (Valid)	79.31428571428572
Geobacter soli--Geobacteraceae--KJ620987 (Valid)	79.21787709497207
Geobacter toluenoxydans--Geobacteraceae--EU711072 (Valid)	79.2102206736353
Geobacter psychrophilus--Geobacteraceae--AY653549 (Valid)	79.15273132664437
Oryzomonas rubra--Geobacteraceae--MK334372--NOT VALID	79.0834312573443
Desulfuromonas michiganensis--Desulfuromonadaceae--AF357915 (Valid)	79.05405405405406
Desulfomonile limimaris--Syntrophaceae--AF230531 (Valid)	78.9532293986637
Desulfofaba fastidiosa--Desulfobacteraceae--AY268891 (Valid)	78.85906040268456
Oryzomonas japonica--Geobacteraceae--MK334373--NOT VALID	78.84841363102232
Oryzomonas sagensis--Geobacteraceae--MK334374--NOT VALID	78.84841363102232
Geobacter sulfurreducens--Geobacteraceae--U13928 (Valid)	78.83211678832117
Geobacter argillaceus--Geobacteraceae--DQ145534 (Valid)	78.82623705408515
Desulfonatronospira delicata--Desulfohalobiaceae--EU296539 (Valid)	78.82219705549264
Desulfatibacillum alkenivorans--Desulfobacteraceae--AY493562 (Valid)	78.80133185349611
Desulfatibacillum aliphaticivorans--Desulfobacteraceae--AUCT01000040 (Valid)	78.69034406215316
Desulfatiglans parachlorophenolica--Desulfobacteraceae--AB763347 (Valid)	78.490990990991
Desulfocella halophila--Desulfobacteraceae--AF022936 (Valid)	78.29977628635348
Desulfobacterium autotrophicum--Desulfobacteraceae--CP001087 (Valid)	77.83902976846747
Desulfoluna butyratoxydans--Desulfobacteraceae--AB110540 (Valid)	77.72727272727272
Geobacter anodireducens--Geobacteraceae--KF006333 (Valid)	77.68595041322314
