#Matching species	Similarity (%)
Sandaracinus amylolyticus--Sandaracinaceae--HQ540311 (Valid)	85.66433566433567
Chondromyces apiculatus--Polyangiaceae--AJ233938 (Valid)	84.26453819840364
Sorangium cellulosum--Polyangiaceae--FJ457641 (Valid)	84.21645997745209
Chondromyces pediculatus--Polyangiaceae--GU207875 (Valid)	84.21645997745209
Aetherobacter rufus--Polyangiaceae--GU249610 (Valid)	84.19864559819413
Byssovorax cruenta--Polyangiaceae--AJ833647 (Valid)	84.18657565415245
Racemicystis persica--Polyangiaceae--KX443485 (Valid)	84.12514484356895
Chondromyces robustus--Polyangiaceae--AJ233942 (Valid)	84.11428571428571
Polyangium fumosum--Polyangiaceae--GU207879 (Valid)	84.10372040586246
Polyangium spumosum--Polyangiaceae--GU207881 (Valid)	84.10372040586246
Phaselicystis flava--Phaselicystidaceae--EU545827 (Valid)	83.954802259887
Aetherobacter fasciculatus--Polyangiaceae--GU249609 (Valid)	83.91845979614949
Minicystis rosea--Myxococcales incertae sedis--GU249616 (Valid)	83.84180790960451
Racemicystis crocea--Polyangiaceae--KT591707 (Valid)	83.72881355932203
Sorangium orientale--Polyangiaceae--MG824978 (Valid)	83.69304556354916
Sorangium reichenbachii--Polyangiaceae--MG824984 (Valid)	83.69304556354916
Haliangium tepidum--Kofleriaceae--AB062751 (Valid)	83.69195922989807
Chondromyces crocatus--Polyangiaceae--GU207874 (Valid)	83.47305389221556
Sorangium bulgaricum--Polyangiaceae--MG824980 (Valid)	83.45323741007195
Sorangium kenyense--Polyangiaceae--MG824982 (Valid)	83.45323741007195
Kofleria flava--Kofleriaceae--AJ233944 (Valid)	83.38983050847457
Sorangium dawidii--Polyangiaceae--MG824981 (Valid)	83.33333333333334
Sorangium ambruticinum--Polyangiaceae--MG824979 (Valid)	83.33333333333334
Sorangium arenae--Polyangiaceae--MG824983 (Valid)	83.33333333333334
Polyangium sorediatum--Polyangiaceae--GU207880 (Valid)	83.1081081081081
Chondromyces lanuginosus--Polyangiaceae--AJ233939 (Valid)	83.02961275626424
Jahnella thaxteri--Polyangiaceae--GU207876 (Valid)	82.93785310734462
Haliangium ochraceum--Kofleriaceae--CP001804 (Valid)	81.98198198198197
Anaeromyxobacter dehalogenans--Anaeromyxobacteraceae--AF382396 (Valid)	81.53153153153153
Nannocystis pusilla--Nannocystaceae--GU207878 (Valid)	81.48571428571428
Plesiocystis pacifica--Nannocystaceae--ABCS01000069 (Valid)	81.45620022753128
Labilithrix luteola--Labilitrichaceae--AB847449 (Valid)	81.43021914648212
Nannocystis konarekensis--Nannocystaceae--KY381122 (Valid)	80.8092485549133
Syntrophus buswellii--Syntrophaceae--X85131 (Valid)	80.53993250843644
Syntrophus aciditrophicus--Syntrophaceae--CP000252 (Valid)	80.53993250843644
Dissulfuribacter thermophilus--Deltaproteobacteria incertae sedis--JQ414031 (Valid)	80.32036613272311
Simulacricoccus ruber--Myxococcaceae--MH094235 (Valid)	80.2927927927928
Acidiferrobacter thiooxydans--Acidiferrobacteraceae--AF387301 (Valid)	80.13698630136986
Syntrophus gentianae--Syntrophaceae--X85132 (Valid)	80.08998875140607
Deferrisoma camini--Deltaproteobacteria incertae sedis--JF802205 (Valid)	80.02270147559591
Desulfovibrio senezii--Desulfovibrionaceae--AF050100 (Valid)	79.93197278911565
Melittangium boletus--Archangiaceae--AJ233908 (Valid)	79.93197278911565
Desulfomonile tiedjei--Syntrophaceae--AM086646 (Valid)	79.92744860943168
Stigmatella aurantiaca--Archangiaceae--GU207882 (Valid)	79.88764044943821
Desulforegula conservatrix--Desulfobacteraceae--AUEY01000125 (Valid)	79.7752808988764
Archangium disciforme--Archangiaceae--HE582769 (Valid)	79.77401129943503
Archangium minus--Archangiaceae--AJ233903 (Valid)	79.77142857142857
Lujinxingia sediminis--Bradymonadaceae--MG652491--NOT VALID	79.72665148063781
Aggregicoccus edonensis--Myxococcaceae--KF767690 (Valid)	79.5045045045045
Desulfuromonas chloroethenica--Desulfuromonadaceae--U49748 (Valid)	79.0137614678899
