#Matching species	Similarity (%)
Hippea alviniae--Desulfurellaceae--FR754500 (Valid)	82.03389830508473
Hippea jasoniae--Desulfurellaceae--FR754498 (Valid)	80.16949152542374
"Chlorobaculum chlorovibrioides"--Chlorobiaceae--Y10649--NOT VALID	79.86463620981388
Desulfomonile limimaris--Syntrophaceae--AF230531 (Valid)	79.5
Ignavibacterium album--Ignavibacteriaceae--AB478415 (Valid)	79.41176470588235
Thermosulfuriphilus ammonigenes--Thermodesulfobacteria incertae sedis--KY471008 (Valid)	79.33333333333333
Desulfobulbus mediterraneus--Desulfobulbaceae--AF354663 (Valid)	79.29883138564274
Dethiosulfatarculus sandiegensis--Desulfarculaceae--KP868755 (Valid)	79.25801011804384
Syntrophobacter pfennigii--Syntrophobacteraceae--X82875 (Valid)	79.20962199312714
Desulfarculus baarsii--Desulfarculaceae--CP002085 (Valid)	79.17355371900825
Desulfatiferula olefinivorans--Desulfobacteraceae--DQ826724 (Valid)	79.13907284768213
Desulfonatronobacter acidivorans--Desulfobacteraceae--GU289732 (Valid)	78.98305084745762
Geoalkalibacter subterraneus--Geobacteraceae--EU182247 (Valid)	78.97350993377484
Chlorobium phaeobacteroides--Chlorobiaceae--CP000492 (Valid)	78.84940778341793
Desulforhopalus vacuolatus--Desulfobulbaceae--L42613 (Valid)	78.77280265339967
Syntrophorhabdus aromaticivorans--Syntrophorhabdaceae--AB212873 (Valid)	78.75647668393782
Desulfobacca acetoxidans--Syntrophaceae--CP002629 (Valid)	78.70216306156405
Rhodothermus marinus--Rhodothermaceae--X80994 (Valid)	78.70216306156405
Roseithermus sacchariphilus--Salisaetaceae--MG603595 (Valid)	78.69127516778524
Chlorobaculum tepidum--Chlorobiaceae--AE006470 (Valid)	78.69127516778524
Chlorobium limicola--Chlorobiaceae--CP001097 (Valid)	78.68020304568529
Syntrophobacter fumaroxidans--Syntrophobacteraceae--CP000478 (Valid)	78.67768595041322
Deferribacter desulfuricans--Deferribacteraceae--AP011529 (Valid)	78.51239669421489
Flavobacterium faecale--Flavobacteriaceae--KF214259 (Valid)	78.39195979899498
Syntrophobacter sulfatireducens--Syntrophobacteraceae--AY651787 (Valid)	78.34710743801652
Desulfovirga adipica--Syntrophobacteraceae--AJ237605 (Valid)	78.1725888324873
Desulforegula conservatrix--Desulfobacteraceae--AUEY01000125 (Valid)	78.07308970099668
Rhodothermus profundi--Rhodothermaceae--FJ624399 (Valid)	78.06563039723662
Desulfobacula toluolica--Desulfobacteraceae--FO203503 (Valid)	78.01652892561984
Flavobacterium frigidarium--Flavobacteriaceae--AF162266 (Valid)	77.90893760539629
Geobacter uraniireducens--Geobacteraceae--CP000698 (Valid)	77.87021630615641
Desulfatiglans anilini--Desulfobacteraceae--AJ237601 (Valid)	77.85234899328859
Balneola vulgaris--Balneolaceae--AQXH01000007 (Valid)	77.66666666666666
Desulfovibrio vulgaris--Desulfovibrionaceae--AF418179 (Valid)	77.62938230383973
Geobacter metallireducens--Geobacteraceae--CP000148 (Valid)	77.48344370860927
Desulforhabdus amnigena--Syntrophobacteraceae--X83274 (Valid)	77.43589743589745
Desulfobacterium niacini--Desulfobacteraceae--FR733668 (Valid)	77.3710482529118
Desulforhopalus singaporensis--Desulfobulbaceae--AF118453 (Valid)	77.31958762886599
Geobacter thiogenes--Geobacteraceae--AF223382 (Valid)	77.28026533996683
Arenimicrobium luteum--Arenimicrobiaceae--KM659878 (Valid)	77.20465890183029
Syntrophus buswellii--Syntrophaceae--X85131 (Valid)	77.15231788079471
Desulfopila inferna--Desulfobulbaceae--AM774321 (Valid)	77.15231788079471
Desulfacinum infernum--Syntrophobacteraceae--L27426 (Valid)	77.02479338842976
Pseudodesulfovibrio piezophilus--Desulfovibrionaceae--FO203427 (Valid)	76.98675496688742
Desulfocella halophila--Desulfobacteraceae--AF022936 (Valid)	76.98675496688742
Desulfosoma profundi--Syntrophobacteraceae--HM056226 (Valid)	76.9747899159664
Desulfobacterium catecholicum--Desulfobacteraceae--AJ237602 (Valid)	76.75585284280938
Desulfobacterium indolicum--Desulfobacteraceae--AJ237607 (Valid)	76.42140468227426
Desulfotalea psychrophila--Desulfobulbaceae--AF099062 (Valid)	76.36363636363637
Desulfovibrio desulfuricans--Desulfovibrionaceae--AF192153 (Valid)	76.16666666666667
