#Matching species	Similarity (%)
Methanothermobacter crinale--Methanobacteriaceae--HQ283273 (Valid)	77.11111111111111
Methanothermobacter tenebrarum--Methanobacteriaceae--AB523785 (Valid)	76.8018018018018
Methanobacterium aarhusense--Methanobacteriaceae--AY386124 (Valid)	76.57213316892725
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	76.23318385650224
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	76.12107623318386
Methanothermobacter thermoflexus--Methanobacteriaceae--X99047 (Valid)	76.09921082299887
Methanothermobacter marburgensis--Methanobacteriaceae--X15364 (Valid)	76.0845383759733
Methanothermobacter thermautotrophicus--Methanobacteriaceae--AE000666 (Valid)	75.94654788418708
Methanobacterium alcaliphilum--Methanobacteriaceae--AB496639 (Valid)	75.9322033898305
Methanothermobacter defluvii--Methanobacteriaceae--X99046 (Valid)	75.92385218365062
Methanobacterium oryzae--Methanobacteriaceae--AF028690 (Valid)	75.89285714285714
Methanobacterium movens--Methanobacteriaceae--EU366499 (Valid)	75.85034013605441
Methanothermobacter wolfei--Methanobacteriaceae--AB104858 (Valid)	75.76099210822998
Methanobacterium aggregans--Methanobacteriaceae--KP006499 (Valid)	75.51020408163265
Geoglobus ahangari--Archaeoglobaceae--AF220165 (Valid)	75.51020408163265
Methanothermobacter thermophilus--Methanobacteriaceae--X99048 (Valid)	75.40229885057471
Methanothermus sociabilis--Methanothermaceae--HE654004 (Valid)	75.36231884057972
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	75.25655644241733
Methanobrevibacter arboriphilus--Methanobacteriaceae--AY196665 (Valid)	75.21367521367522
Methanobacterium bryantii--Methanobacteriaceae--AY196657 (Valid)	75.03059975520195
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	74.97206703910615
Methanothermus fervidus--Methanothermaceae--CP002278 (Valid)	74.94432071269487
Methanobacterium paludis--Methanobacteriaceae--CP002772 (Valid)	74.91675915649279
Archaeoglobus sulfaticallidus--Archaeoglobaceae--FJ810190 (Valid)	74.91525423728814
Methanobrevibacter cuticularis--Methanobacteriaceae--U41095 (Valid)	74.91486946651533
Ignisphaera aggregans--Desulfurococcaceae--DQ060321 (Valid)	74.80832420591457
Methanobacterium lacus--Methanobacteriaceae--HQ110085 (Valid)	74.74972191323694
Methanobrevibacter filiformis--Methanobacteriaceae--U82322 (Valid)	74.73053892215569
Ferroglobus placidus--Archaeoglobaceae--CP001899 (Valid)	74.6448087431694
Methanobacterium ferruginis--Methanobacteriaceae--AB542743 (Valid)	74.63359639233371
Methanobacterium petrolearium--Methanobacteriaceae--AB542742 (Valid)	74.59770114942529
Thermogladius calderae--Desulfurococcaceae--CP003531 (Valid)	74.37295528898582
Desulfurococcus mucosus--Desulfurococcaceae--CP002363 (Valid)	74.34497816593887
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	74.33831990794016
Methanobacterium arcticum--Methanobacteriaceae--DQ517520 (Valid)	74.3047830923248
Methanofollis formosanus--Methanomicrobiaceae--AY186542 (Valid)	74.30232558139535
Methanobacterium movilense--Methanobacteriaceae--JF812256 (Valid)	74.29906542056075
Thermofilum uzonense--Thermofilaceae--CP009961 (Valid)	74.28884026258206
Methanobacterium veterum--Methanobacteriaceae--EF016285 (Valid)	74.22680412371135
Methanobacterium formicicum--Methanobacteriaceae--AF169245 (Valid)	74.15990730011588
Staphylothermus hellenicus--Desulfurococcaceae--CP002051 (Valid)	74.04580152671755
Archaeoglobus infectus--Archaeoglobaceae--AB274307 (Valid)	73.93310265282584
Sulfophobococcus zilligii--Desulfurococcaceae--X98064 (Valid)	73.92265193370166
Thermosphaera aggregans--Desulfurococcaceae--CP001939 (Valid)	73.90829694323145
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	73.8933030646992
Desulfurococcus amylolyticus--Desulfurococcaceae--AZUU01000002 (Valid)	73.68995633187772
Thermofilum adornatum--Thermofilaceae--CP006646--NOT VALID	73.66120218579235
Pyrodictium delaneyi--Pyrodictiaceae--CP013011 (Valid)	73.39149400218102
Pyrodictium brockii--Pyrodictiaceae--KC139250 (Valid)	73.06843267108167
Hyperthermus butylicus--Pyrodictiaceae--CP000493 (Valid)	72.87761852260198
