#Matching species	Similarity (%)
Erythrobacter litoralis--Erythrobacteraceae--AF465836 (Valid)	97.80361757105943
Altererythrobacter insulae--Erythrobacteraceae--MH206217 (Valid)	97.32142857142857
Erythrobacter nanhaisediminis--Erythrobacteraceae--FJ654473 (Valid)	96.94148936170212
Erythrobacter aquimaris--Erythrobacteraceae--AY461441 (Valid)	96.93877551020408
Altererythrobacter marinus--Erythrobacteraceae--EU726272 (Valid)	96.51741293532339
Erythrobacter longus--Erythrobacteraceae--AF465835 (Valid)	96.51162790697676
Erythrobacter vulgaris--Erythrobacteraceae--AY706935 (Valid)	96.51162790697676
Porphyrobacter donghaensis--Erythrobacteraceae--AY559428 (Valid)	96.42857142857143
Altererythrobacter marensis--Erythrobacteraceae--FM177586 (Valid)	96.3337547408344
Porphyrobacter algicida--Erythrobacteraceae--KU981071 (Valid)	96.3151207115629
Erythrobacter gaetbuli--Erythrobacteraceae--AY562220 (Valid)	96.30102040816327
Altererythrobacter rubellus--Erythrobacteraceae--LC382140--NOT VALID	96.21212121212122
Altererythrobacter ishigakiensis--Erythrobacteraceae--AB363004 (Valid)	96.18805590851333
Porphyrobacter dokdonensis--Erythrobacteraceae--DQ011529 (Valid)	96.1734693877551
Altererythrobacter xiamenensis--Erythrobacteraceae--KC520828 (Valid)	96.1734693877551
Porphyrobacter neustonensis--Erythrobacteraceae--AB033327 (Valid)	96.14427860696517
Altererythrobacter flavus--Erythrobacteraceae--KX099616 (Valid)	96.02484472049689
Altererythrobacter oceanensis--Erythrobacteraceae--KF924606 (Valid)	96.01990049751244
Porphyrobacter colymbi--Erythrobacteraceae--AB702992 (Valid)	96.01494396014944
Altererythrobacter mangrovi--Erythrobacteraceae--MF034045 (Valid)	96.01494396014944
Porphyrobacter cryptus--Erythrobacteraceae--AF465834 (Valid)	95.99483204134367
Porphyrobacter tepidarius--Erythrobacteraceae--AB033328 (Valid)	95.8955223880597
Erythromicrobium ramosum--Erythrobacteraceae--AF465837 (Valid)	95.8656330749354
Caenibius tardaugens--Hyphomicrobiaceae--BASZ01000029--NOT VALID	95.79207920792079
Erythrobacter insulae--Erythrobacteraceae--MK991775--NOT VALID	95.79081632653062
Novosphingobium tardaugens--Erythrobacteraceae--AB070237 (Valid)	95.66326530612244
Altererythrobacter salegens--Erythrobacteraceae--KT886062 (Valid)	95.64676616915423
Erythrobacter citreus--Erythrobacteraceae--AF118020 (Valid)	95.53571428571429
Porphyrobacter sanguineus--Erythrobacteraceae--AB021493 (Valid)	95.52238805970148
Erythrobacter seohaensis--Erythrobacteraceae--AY562219 (Valid)	95.40816326530613
Erythrobacter jejuensis--Erythrobacteraceae--DQ453142 (Valid)	95.39800995024875
Altererythrobacter aerophilus--Erythrobacteraceae--MG183676 (Valid)	95.28662420382166
Altererythrobacter xinjiangensis--Erythrobacteraceae--HM028673 (Valid)	95.28061224489795
Qipengyuania sediminis--Erythrobacteraceae--KJ734993 (Valid)	95.25593008739077
Novosphingobium malaysiense--Erythrobacteraceae--KC907395 (Valid)	95.1492537313433
Altererythrobacter aquimixticola--Erythrobacteraceae--MK194299--NOT VALID	95.02551020408163
Altererythrobacter rhizovicinus--Erythrobacteraceae--MH611372--NOT VALID	95.01867995018681
Altericroceibacterium spongiae--Erythrobacteraceae--MG437235--NOT VALID	94.80198019801979
Altererythrobacter atlanticus--Erythrobacteraceae--KC018454 (Valid)	94.78260869565217
Parapontixanthobacter aurantiacus--Erythrobacteraceae--KF924607--NOT VALID	94.77611940298507
Altererythrobacter dongtanensis--Erythrobacteraceae--GU166344 (Valid)	94.6969696969697
Altererythrobacter aestuarii--Erythrobacteraceae--FJ997597 (Valid)	94.68354430379748
Altererythrobacter soli--Erythrobacteraceae--KT906300 (Valid)	94.63171036204744
Altererythrobacter fulvus--Erythrobacteraceae--KY117470 (Valid)	94.58438287153652
Novosphingobium indicum--Erythrobacteraceae--EF549586 (Valid)	94.53416149068323
Erythrobacter zhengii--Erythrobacteraceae--MG183678 (Valid)	94.5273631840796
Altererythrobacter lauratis--Erythrobacteraceae--KX808673 (Valid)	94.43069306930693
Croceicoccus marinus--Erythrobacteraceae--EF623998 (Valid)	94.27860696517413
Erythrobacter alti--Erythrobacteraceae--LC177785--NOT VALID	94.16149068322981
Erythrobacter atlanticus--Erythrobacteraceae--KP994305 (Valid)	94.05940594059405
