#Matching species	Similarity (%)
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	76.44749754661433
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	76.44749754661433
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	76.0549558390579
Methanotorris igneus--Methanocaldococcaceae--CP002737 (Valid)	75.68627450980392
Methanococcus voltae--Methanococcaceae--M59290 (Valid)	75.31956735496559
Methanofervidicoccus abyssi--Methanococcaceae--BFAX01000000 (Valid)	75.29411764705883
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	75.26987242394505
Methanobacterium bryantii--Methanobacteriaceae--AY196657 (Valid)	75.21186440677965
Methanocaldococcus jannaschii--Methanocaldococcaceae--L77117 (Valid)	75.19607843137254
Methanocaldococcus infernus--Methanocaldococcaceae--CP002009 (Valid)	75.19607843137254
Methanocaldococcus villosus--Methanocaldococcaceae--APMM01000060 (Valid)	75.17173699705594
Methanococcus vannielii--Methanococcaceae--CP000742 (Valid)	75.12291052114061
Methanobrevibacter millerae--Methanobacteriaceae--AY196673 (Valid)	75.10593220338984
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	75.02507522567703
Methanocaldococcus bathoardescens--Methanocaldococcaceae--CP009149 (Valid)	75.0
Methanobacterium arcticum--Methanobacteriaceae--DQ517520 (Valid)	74.82859941234085
Methanocaldococcus fervens--Methanocaldococcaceae--CP001696 (Valid)	74.80392156862746
Methanocaldococcus indicus--Methanocaldococcaceae--AF547621 (Valid)	74.8015873015873
Methanobacterium oryzae--Methanobacteriaceae--AF028690 (Valid)	74.70588235294117
Methanobacterium veterum--Methanobacteriaceae--EF016285 (Valid)	74.64929859719439
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	74.63271302644466
Methanobrevibacter woesei--Methanobacteriaceae--U55237 (Valid)	74.40476190476191
Methanocaldococcus vulcanius--Methanocaldococcaceae--AF051404 (Valid)	74.38665358194308
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	74.34869739478958
Methanobacterium aggregans--Methanobacteriaceae--KP006499 (Valid)	74.27716849451646
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	74.17417417417418
Methanobrevibacter ruminantium--Methanobacteriaceae--CP001719 (Valid)	74.16502946954814
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	74.1090146750524
Methanobrevibacter wolinii--Methanobacteriaceae--U55240 (Valid)	74.0079365079365
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	73.97260273972603
Thermococcus acidaminovorans--Thermococcaceae--AB055120 (Valid)	73.88724035608308
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	73.8747553816047
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	73.77690802348337
Thermococcus pacificus--Thermococcaceae--AY099182 (Valid)	73.76237623762376
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	73.74245472837022
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	73.73737373737373
Thermococcus fumicolans--Thermococcaceae--AY099176 (Valid)	73.66336633663366
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	73.5812133072407
Thermococcus profundus--Thermococcaceae--AY099184 (Valid)	73.57563850687623
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	73.55533790401567
Methanococcus maripaludis--Methanococcaceae--U38484 (Valid)	73.5496558505408
Thermococcus siculi--Thermococcaceae--AY099185 (Valid)	73.49159248269041
Thermococcus zilligii--Thermococcaceae--AJLF01000002 (Valid)	73.48336594911937
Thermococcus gorgonarius--Thermococcaceae--AY099177 (Valid)	73.44521224086871
Thermococcus nautili--Thermococcaceae--AY099161 (Valid)	73.4251968503937
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	73.4251968503937
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	73.38551859099805
Thermococcus waiotapuensis--Thermococcaceae--AY099187 (Valid)	73.35299901671584
Palaeococcus ferrophilus--Thermococcaceae--AB019239 (Valid)	73.34649555774926
Thermococcus celer--Thermococcaceae--AY099174 (Valid)	73.26732673267327
