#Matching species	Similarity (%)
Marispirochaeta aestuarii--Spirochaetaceae--LT578350 (Valid)	83.37730870712402
Nakamurella flava--Nakamurellaceae--MK898814--NOT VALID	81.72323759791122
Blastococcus saxobsidens--Geodermatophilaceae--FN600641 (Valid)	81.72323759791122
Motilibacter peucedani--Motilibacteraceae--FM998003 (Valid)	81.6711590296496
Saccharopolyspora rectivirgula--Pseudonocardiaceae--JN010255 (Valid)	81.65374677002583
Calditerricola satsumensis--Bacillaceae--AB250968 (Valid)	81.56565656565657
Spirochaeta dissipatitropha--Spirochaetaceae--AY995150 (Valid)	81.47138964577657
Nakamurella multipartita--Nakamurellaceae--CP001737 (Valid)	81.4621409921671
Blastococcus atacamensis--Geodermatophilaceae--KX926540 (Valid)	81.36482939632546
Rectinema cohabitans--Treponemataceae--KP297860 (Valid)	81.34715025906736
Geodermatophilus poikilotrophus--Geodermatophilaceae--HF970583 (Valid)	81.25
Spirochaeta halophila--Spirochaetaceae--M88722 (Valid)	81.1704834605598
Geodermatophilus nigrescens--Geodermatophilaceae--JN656711 (Valid)	81.03896103896105
Geodermatophilus amargosae--Geodermatophilaceae--HF679056 (Valid)	80.89005235602095
Kineosporia mikuniensis--Kineosporiaceae--AB377117 (Valid)	80.73878627968337
Treponema caldarium--Treponemataceae--EU580141 (Valid)	80.719794344473
Kineosporia rhizophila--Kineosporiaceae--FR749986 (Valid)	80.68783068783068
Yinghuangia aomiensis--Streptomycetaceae--AB522686 (Valid)	80.67885117493474
Sediminispirochaeta smaragdinae--Spirochaetaceae--CP002116 (Valid)	80.56265984654732
Blastococcus litoris--Geodermatophilaceae--MH128378 (Valid)	80.53333333333333
Saccharopolyspora phatthalungensis--Pseudonocardiaceae--GQ381309 (Valid)	80.4177545691906
Spirochaeta lutea--Spirochaetaceae--HG965770 (Valid)	80.40712468193384
Geodermatophilus arenarius--Geodermatophilaceae--HE654547 (Valid)	80.31496062992126
Geodermatophilus africanus--Geodermatophilaceae--HE654550 (Valid)	80.31496062992126
Geodermatophilus chilensis--Geodermatophilaceae--KX943328--NOT VALID	80.15665796344648
Geodermatophilus marinus--Geodermatophilaceae--MG200147--NOT VALID	80.10471204188482
Saccharopolyspora spinosa--Pseudonocardiaceae--AEYC01000092 (Valid)	79.94791666666666
Streptomyces harbinensis--Streptomycetaceae--JQ750974 (Valid)	79.94791666666666
Saccharopolyspora cebuensis--Pseudonocardiaceae--EF030715 (Valid)	79.63446475195822
Thermolithobacter carboxydivorans--Thermolithobacteraceae--DQ095862 (Valid)	79.60199004975125
Desulfosarcina alkanivorans--Desulfobacteraceae--AB468588 (Valid)	79.55112219451371
Sediminispirochaeta bajacaliforniensis--Spirochaetaceae--ARJU01000050 (Valid)	79.53964194373401
Angustibacter aerolatus--Kineosporiaceae--JQ639056 (Valid)	79.52127659574468
Klenkia marina--Geodermatophilaceae--LT746188 (Valid)	79.38144329896907
Geodermatophilus tzadiensis--Geodermatophilaceae--HE654545 (Valid)	79.31937172774869
Geobacter grbiciae--Geobacteraceae--AF335183 (Valid)	78.9873417721519
Geobacter metallireducens--Geobacteraceae--CP000148 (Valid)	78.75
Salinifilum aidingensis--Pseudonocardiaceae--JX193858 (Valid)	78.71794871794872
Saccharopolyspora hirsuta--Pseudonocardiaceae--U93341 (Valid)	78.49740932642487
Desulfovibrio piger--Desulfovibrionaceae--AF192152 (Valid)	78.48101265822784
Saccharopolyspora deserti--Pseudonocardiaceae--MF480321 (Valid)	78.44155844155844
Desulfuromonas michiganensis--Desulfuromonadaceae--AF357915 (Valid)	78.40616966580977
Salinifilum ghardaiensis--Pseudonocardiaceae--KC427277 (Valid)	78.38541666666666
Streptomyces monomycini--Streptomycetaceae--DQ445790 (Valid)	78.35051546391753
Desulfonauticus submarinus--Desulfohalobiaceae--FNIN01000014 (Valid)	78.2716049382716
Thermostaphylospora chromogena--Streptosporangiaceae--AF116563 (Valid)	77.97029702970298
Desulfonatronum thiosulfatophilum--Desulfonatronaceae--FJ469578 (Valid)	76.75
Desulfonatronum zhilinae--Desulfonatronaceae--JX984981 (Valid)	76.55860349127181
Desulfonatronum lacustre--Desulfonatronaceae--AF418171 (Valid)	76.55860349127181
Desulfuromonas carbonis--Desulfuromonadaceae--KJ776405 (Valid)	75.80246913580247
