#Matching species	Similarity (%)
Acidothermus cellulolyticus--Acidothermaceae--AJ007290 (Valid)	80.8713410483322
Actinopolymorpha singaporensis--Actinopolymorphaceae--LT629732 (Valid)	80.58124174372523
Egibacter rhizosphaerae--Egibacteraceae--KR605111 (Valid)	80.35714285714286
Desulfovibrio indonesiensis--Desulfovibrionaceae--Y09504 (Valid)	79.88319273199221
Allostreptomyces psammosilenae--Streptomycetaceae--KX689228 (Valid)	79.85420808482438
Thermosulfurimonas marina--Thermodesulfobacteriaceae--KY953157--NOT VALID	79.81591058514135
Desulfohalovibrio alkalitolerans--Desulfovibrionaceae--AY649785 (Valid)	79.7752808988764
Thermodesulfatator atlanticus--Thermodesulfobacteriaceae--EU435435 (Valid)	79.67589466576638
Longimicrobium terrae--Longimicrobiaceae--LN833202 (Valid)	79.65981573352232
Thermosulfuriphilus ammonigenes--Thermodesulfobacteria incertae sedis--KY471008 (Valid)	79.64543663821405
Thermosulfurimonas dismutans--Thermodesulfobacteriaceae--JF346116 (Valid)	79.64426877470355
Desulfovibrio marinus--Desulfovibrionaceae--DQ365924 (Valid)	79.60526315789474
Desulfonauticus submarinus--Desulfohalobiaceae--FNIN01000014 (Valid)	79.5629820051414
Desulfomonile limimaris--Syntrophaceae--AF230531 (Valid)	79.53795379537954
Thermaerobacter marianensis--Eubacteriales incertae sedis--CP002344 (Valid)	79.51885565669701
Inmirania thermothiophila--Ectothiorhodospiraceae--KT159732 (Valid)	79.50765136393879
Desulfovibrio halophilus--Desulfovibrionaceae--X99237 (Valid)	79.5060080106809
Desulfarculus baarsii--Desulfarculaceae--CP002085 (Valid)	79.50553025374106
Geoalkalibacter subterraneus--Geobacteraceae--EU182247 (Valid)	79.47062621045836
Desulfovibrio giganteus--Desulfovibrionaceae--FR749898 (Valid)	79.45383615084526
Desulfovibrio sulfodismutans--Desulfovibrionaceae--Y17764 (Valid)	79.40379403794037
Desulfobacca acetoxidans--Syntrophaceae--CP002629 (Valid)	79.36610608020699
Desulfonauticus autotrophicus--Desulfohalobiaceae--FJ194951 (Valid)	79.36404931862427
Thermodesulfatator indicus--Thermodesulfobacteriaceae--CP002683 (Valid)	79.34151065203358
Moorella thermoacetica--Thermoanaerobacteraceae--AB572912 (Valid)	79.2989417989418
Thermodesulfatator autotrophicus--Thermodesulfobacteriaceae--KU681513 (Valid)	79.26666666666667
Thermomicrobium fosteri--Thermomicrobiaceae--AJ458464 (Valid)	79.25311203319502
Thermoleophilum album--Thermoleophilaceae--AJ458462 (Valid)	79.21270718232044
Thermaerobacter subterraneus--Eubacteriales incertae sedis--AF343566 (Valid)	79.14507772020725
Thermaerobacter nagasakiensis--Eubacteriales incertae sedis--AB061441 (Valid)	79.09454061251664
Thermoanaerobaculum aquaticum--Thermoanaerobaculaceae--JX420244 (Valid)	79.05544147843942
Pelobacter carbinolicus--Desulfuromonadaceae--CP000142 (Valid)	79.03225806451613
Anaeromyxobacter dehalogenans--Anaeromyxobacteraceae--AF382396 (Valid)	79.02912621359224
Gemmatimonas aurantiaca--Gemmatimonadaceae--AP009153 (Valid)	79.02695595003287
Thermaerobacter litoralis--Eubacteriales incertae sedis--AY936496 (Valid)	78.99603698811096
Gemmatimonas phototrophica--Gemmatimonadaceae--CP011454 (Valid)	78.94736842105263
Calditerricola satsumensis--Bacillaceae--AB250968 (Valid)	78.85375494071147
Haliangium tepidum--Kofleriaceae--AB062751 (Valid)	78.84231536926147
Geoalkalibacter ferrihydriticus--Geobacteraceae--DQ309326 (Valid)	78.73333333333333
Calditerricola yamamurae--Bacillaceae--AB308475 (Valid)	78.72200263504612
Pelobacter acetylenicus--Desulfuromonadaceae--X70955 (Valid)	78.70550161812298
Desulfovibrio tunisiensis--Desulfovibrionaceae--EF577029 (Valid)	78.70129870129871
Desulfuromonas acetoxidans--Desulfuromonadaceae--AAEW02000008 (Valid)	78.64516129032259
Kofleria flava--Kofleriaceae--AJ233944 (Valid)	78.56664434025453
Hippea alviniae--Desulfurellaceae--FR754500 (Valid)	78.55711422845691
Desulfovibrio vulgaris--Desulfovibrionaceae--AF418179 (Valid)	78.24933687002653
Polyangium fumosum--Polyangiaceae--GU207879 (Valid)	78.20181112548512
Thermolithobacter carboxydivorans--Thermolithobacteraceae--DQ095862 (Valid)	78.04718217562254
Thermaerobacter composti--Eubacteriales incertae sedis--AB454087 (Valid)	77.75616083009079
Thermolithobacter ferrireducens--Thermolithobacteraceae--AF282253 (Valid)	77.62803234501348
