#Matching species	Similarity (%)
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	78.52631578947368
Methanocaldococcus infernus--Methanocaldococcaceae--CP002009 (Valid)	78.08988764044943
Methanocaldococcus bathoardescens--Methanocaldococcaceae--CP009149 (Valid)	77.9957953749124
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	77.89473684210526
Methanocaldococcus indicus--Methanocaldococcaceae--AF547621 (Valid)	77.86647314949202
Methanocaldococcus jannaschii--Methanocaldococcaceae--L77117 (Valid)	77.84011220196354
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	77.75438596491227
Methanocaldococcus villosus--Methanocaldococcaceae--APMM01000060 (Valid)	77.72277227722772
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	77.65205091937766
Methanocaldococcus fervens--Methanocaldococcaceae--CP001696 (Valid)	77.52808988764045
Methanofervidicoccus abyssi--Methanococcaceae--BFAX01000000 (Valid)	77.5052557813595
Methanotorris igneus--Methanocaldococcaceae--CP002737 (Valid)	77.41935483870968
Archaeoglobus fulgidus--Archaeoglobaceae--AE000782 (Valid)	76.7669699090273
Methanothermus fervidus--Methanothermaceae--CP002278 (Valid)	76.75070028011206
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	76.75070028011206
Methanocaldococcus vulcanius--Methanocaldococcaceae--AF051404 (Valid)	76.63755458515283
Methanothermus sociabilis--Methanothermaceae--HE654004 (Valid)	76.54061624649859
Methanococcus vannielii--Methanococcaceae--CP000742 (Valid)	76.52846099789178
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	76.48705388383486
Thermococcus sibiricus--Thermococcaceae--CP001463 (Valid)	76.48705388383486
Thermococcus pacificus--Thermococcaceae--AY099182 (Valid)	76.39484978540773
Thermococcus litoralis--Thermococcaceae--CP006670 (Valid)	76.38015373864431
Methanobacterium alcaliphilum--Methanobacteriaceae--AB496639 (Valid)	76.35574837310195
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	76.34709587123862
Pyrococcus furiosus--Thermococcaceae--AE009950 (Valid)	76.34709587123862
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	76.2438682550806
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	76.23833452979181
Methanobacterium flexile--Methanobacteriaceae--EU333914 (Valid)	76.2208067940552
Methanobacterium oryzae--Methanobacteriaceae--AF028690 (Valid)	76.17689015691869
Pyrococcus kukulkanii--Thermococcaceae--CP010835 (Valid)	76.17051013277428
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	76.16361071932299
Methanobacterium movens--Methanobacteriaceae--EU366499 (Valid)	76.15003538570417
Thermococcus hydrothermalis--Thermococcaceae--AY099179 (Valid)	76.10872675250357
Geoglobus ahangari--Archaeoglobaceae--AF220165 (Valid)	76.07449856733524
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	76.06717984604619
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	76.03074772886093
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	76.01398601398601
Thermococcus coalescens--Thermococcaceae--AB107767 (Valid)	75.99720083974807
Thermococcus kodakarensis--Thermococcaceae--D38650 (Valid)	75.96086652690425
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	75.94846098783107
Methanothermobacter marburgensis--Methanobacteriaceae--X15364 (Valid)	75.92722183344996
Methanothermobacter thermautotrophicus--Methanobacteriaceae--AE000666 (Valid)	75.85724282715185
Archaeoglobus sulfaticallidus--Archaeoglobaceae--FJ810190 (Valid)	75.81560283687944
Thermococcus waiotapuensis--Thermococcaceae--AY099187 (Valid)	75.76840600428878
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	75.73426573426573
Geoglobus acetivorans--Archaeoglobaceae--FJ216404 (Valid)	75.67954220314735
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	75.54309740714787
Methanobacterium paludis--Methanobacteriaceae--CP002772 (Valid)	75.5073477956613
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	75.29741077676697
Methanonatronarchaeum thermophilum--Methanonatroarchaeaceae--KY449317 (Valid)	75.05255781359496
