#Matching species	Similarity (%)
Rufibacter roseus--Hymenobacteraceae--KM264303 (Valid)	84.2406876790831
Flexithrix dorotheae--Flammeovirgaceae--ARBP01000033 (Valid)	84.17061611374407
Rufibacter glacialis--Hymenobacteraceae--JX949546 (Valid)	84.06488549618321
Hymenobacter algoricola--Hymenobacteraceae--EU155009 (Valid)	83.9080459770115
Rufibacter ruber--Hymenobacteraceae--KU603607 (Valid)	83.49236641221374
Rufibacter immobilis--Hymenobacteraceae--HG316123 (Valid)	83.4462729912875
Rufibacter hautae--Hymenobacteraceae--MK757951--NOT VALID	83.39882121807466
Hymenobacter persicinus--Hymenobacteraceae--LC315608--NOT VALID	83.2531280076997
Puteibacter caeruleilacunae--Prolixibacteraceae--MH746935--NOT VALID	83.17669172932331
Breznakibacter xylanolyticus--Marinilabiliaceae--FR733683--NOT VALID	83.17490494296578
Pontibacter lucknowensis--Hymenobacteraceae--JN561788 (Valid)	83.13373253493013
Nibribacter koreensis--Hymenobacteraceae--JN607156 (Valid)	83.11156601842374
Fulvivirga lutimaris--Fulvivirgaceae--KU563147 (Valid)	83.01158301158301
Natronoflexus pectinivorans--Marinilabiliaceae--GQ922844 (Valid)	82.91746641074856
Alkalitalea saponilacus--Marinilabiliaceae--HQ191474 (Valid)	82.87606433301798
Pontibacter indicus--Hymenobacteraceae--KC469980 (Valid)	82.77189605389798
Adhaeribacter terrae--Hymenobacteraceae--LC177335 (Valid)	82.72552783109404
Hymenobacter rubripertinctus--Hymenobacteraceae--MF770258 (Valid)	82.66009852216749
Botryobacter ruber--Hymenobacteraceae--MG709348 (Valid)	82.65895953757226
Echinicola soli--Cyclobacteriaceae--MN121190--NOT VALID	82.5922421948912
Hymenobacter perfusus--Hymenobacteraceae--HM032896 (Valid)	82.57940327237728
Pontibacter ruber--Hymenobacteraceae--HG008900 (Valid)	82.56048387096774
Hymenobacter psychrophilus--Hymenobacteraceae--GQ131579 (Valid)	82.5426944971537
Pontibacter amylolyticus--Hymenobacteraceae--KF660586 (Valid)	82.44937319189971
Marinilabilia salmonicolor--Marinilabiliaceae--AJKI01000048 (Valid)	82.40302743614002
Pontibacter locisalis--Hymenobacteraceae--KR080555 (Valid)	82.3869104908566
Luteibaculum oceani--Cryomorphaceae--KC169812 (Valid)	82.37547892720306
Pontibacter litorisediminis--Hymenobacteraceae--KX198137 (Valid)	82.36994219653178
Pedobacter koreensis--Sphingobacteriaceae--AB681397 (Valid)	82.35294117647058
Adhaeribacter aquaticus--Hymenobacteraceae--AJ626894 (Valid)	82.33590733590734
Persicobacter psychrovividus--Persicobacteraceae--AB260934 (Valid)	82.31884057971014
Edaphorhabdus rosea--Cytophagaceae--KY924608--NOT VALID	82.31357552581262
Prolixibacter denitrificans--Prolixibacteraceae--AB986195 (Valid)	82.1944177093359
Pontibacter oryzae--Hymenobacteraceae--MH165268--NOT VALID	82.1944177093359
Pontibacter brevis--Hymenobacteraceae--MF410355 (Valid)	82.15297450424929
Adhaeribacter aerolatus--Hymenobacteraceae--GQ421846 (Valid)	82.15297450424929
Pontibacter terrae--Hymenobacteraceae--KY924851 (Valid)	82.13610586011342
Pontibacter arcticus--Hymenobacteraceae--MG729207--NOT VALID	82.0923656927427
Pontibacter mangrovi--Hymenobacteraceae--MK253263--NOT VALID	82.08092485549133
Pedobacter nanyangensis--Sphingobacteriaceae--KM210514 (Valid)	82.02459791863765
Pontibacter actiniarum--Hymenobacteraceae--AY989908 (Valid)	82.02137998056365
Adhaeribacter rhizoryzae--Hymenobacteraceae--MH744625--NOT VALID	82.01923076923077
Pedobacter chitinilyticus--Sphingobacteriaceae--MH100682 (Valid)	81.98113207547169
Owenweeksia hongkongensis--Schleiferiaceae--AB125062 (Valid)	81.97507190795783
Pedobacter agri--Sphingobacteriaceae--AJLG01000244 (Valid)	81.92999053926206
Adhaeribacter terreus--Hymenobacteraceae--EU682684 (Valid)	81.91287878787878
Pontibacter yuliensis--Hymenobacteraceae--KF146891 (Valid)	81.88118811881188
Adhaeribacter swui--Hymenobacteraceae--KY924849 (Valid)	81.81818181818183
Pontibacter rugosus--Hymenobacteraceae--KR674127 (Valid)	81.65225744476466
Pontibacter chitinilyticus--Hymenobacteraceae--KY924850--NOT VALID	81.45695364238411
