#Matching species	Similarity (%)
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	76.89295039164492
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	76.89295039164492
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	76.10966057441253
Archaeoglobus fulgidus--Archaeoglobaceae--AE000782 (Valid)	75.74578469520104
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	75.71801566579634
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	75.71801566579634
Methanobrevibacter millerae--Methanobacteriaceae--AY196673 (Valid)	75.68740955137481
Methanothermobacter tenebrarum--Methanobacteriaceae--AB523785 (Valid)	75.36231884057972
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	75.35853976531942
Methanothermobacter crinale--Methanobacteriaceae--HQ283273 (Valid)	75.32467532467533
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	75.0
Methanothermus sociabilis--Methanothermaceae--HE654004 (Valid)	74.93506493506493
Thermococcus barophilus--Thermococcaceae--AY099172 (Valid)	74.640522875817
Ferroglobus placidus--Archaeoglobaceae--CP001899 (Valid)	74.57846952010377
Methanothermus fervidus--Methanothermaceae--CP002278 (Valid)	74.54545454545455
Methanobrevibacter gottschalkii--Methanobacteriaceae--U55238 (Valid)	74.47089947089947
Methanonatronarchaeum thermophilum--Methanonatroarchaeaceae--KY449317 (Valid)	74.34895833333334
Thermococcus paralvinellae--Thermococcaceae--CP006965 (Valid)	74.1267787839586
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	74.09395973154362
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	74.0
Thermococcus kodakarensis--Thermococcaceae--D38650 (Valid)	73.99741267787839
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	73.96373056994818
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	73.96373056994818
Thermococcus profundus--Thermococcaceae--AY099184 (Valid)	73.95833333333334
Thermococcus barossii--Thermococcaceae--AY099173 (Valid)	73.92438070404172
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	73.92438070404172
Thermococcus hydrothermalis--Thermococcaceae--AY099179 (Valid)	73.91874180865007
Thermococcus coalescens--Thermococcaceae--AB107767 (Valid)	73.86804657179819
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	73.86804657179819
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	73.83419689119171
Pyrococcus furiosus--Thermococcaceae--AE009950 (Valid)	73.83419689119171
Pyrococcus woesei--Thermococcaceae--HE654000 (Valid)	73.83419689119171
Pyrococcus yayanosii--Thermococcaceae--EU682399 (Valid)	73.83419689119171
Thermococcus peptonophilus--Thermococcaceae--AY099183 (Valid)	73.78768020969856
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	73.73868046571799
Thermococcus stetteri--Thermococcaceae--AY099186 (Valid)	73.71879106438897
Thermococcus celer--Thermococcaceae--AY099174 (Valid)	73.68421052631578
Pyrococcus horikoshii--Thermococcaceae--AY099169 (Valid)	73.56020942408377
Thermococcus nautili--Thermococcaceae--AY099161 (Valid)	73.53324641460235
Thermococcus siculi--Thermococcaceae--AY099185 (Valid)	73.49081364829397
Pyrococcus kukulkanii--Thermococcaceae--CP010835 (Valid)	73.44559585492227
Archaeoglobus profundus--Archaeoglobaceae--CP001857 (Valid)	73.35058214747735
Thermococcus prieurii--Thermococcaceae--FN396976 (Valid)	72.8021978021978
Thermococcus chitonophagus--Thermococcaceae--AY099175 (Valid)	72.71407837445574
Pyrococcus glycovorans--Thermococcaceae--AY099168 (Valid)	71.900826446281
Methanomassiliicoccus luminyensis--Methanomassiliicoccaceae--HQ896499 (Valid)	71.29750982961993
Persephonella hydrogeniphila--Hydrogenothermaceae--AB086419 (Valid)	66.75392670157068
