#Matching species	Similarity (%)
Methanocaldococcus jannaschii--Methanocaldococcaceae--L77117 (Valid)	74.29577464788733
Thermococcus sibiricus--Thermococcaceae--CP001463 (Valid)	73.99859451862262
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	73.9803094233474
Methanobrevibacter millerae--Methanobacteriaceae--AY196673 (Valid)	73.78097521982414
Thermococcus litoralis--Thermococcaceae--CP006670 (Valid)	73.75438596491229
Thermococcus gorgonarius--Thermococcaceae--AY099177 (Valid)	73.7294201861131
Thermococcus pacificus--Thermococcaceae--AY099182 (Valid)	73.72577171572146
Thermococcus aegaeus--Thermococcaceae--AY099171--NOT VALID	73.6728837876614
Thermococcus fumicolans--Thermococcaceae--AY099176 (Valid)	73.65783822476736
Thermococcus zilligii--Thermococcaceae--AJLF01000002 (Valid)	73.60226468506723
Thermococcus acidaminovorans--Thermococcaceae--AB055120 (Valid)	73.56572258533043
Thermococcus waiotapuensis--Thermococcaceae--AY099187 (Valid)	73.52941176470588
Thermococcus aggregans--Thermococcaceae--Y08384 (Valid)	73.25949367088607
Palaeococcus pacificus--Thermococcaceae--HQ696462 (Valid)	73.18996415770609
Thermococcus alcaliphilus--Thermococcaceae--AB055121 (Valid)	73.18313953488372
Palaeococcus ferrophilus--Thermococcaceae--AB019239 (Valid)	73.15827862873815
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	73.02816901408451
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	72.78481012658227
Methanocaldococcus vulcanius--Methanocaldococcaceae--AF051404 (Valid)	72.58771929824562
Methanonatronarchaeum thermophilum--Methanonatroarchaeaceae--KY449317 (Valid)	72.57383966244726
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	72.5228390723823
Methanobrevibacter gottschalkii--Methanobacteriaceae--U55238 (Valid)	72.21362229102168
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	72.13578500707214
Methanobacterium aggregans--Methanobacteriaceae--KP006499 (Valid)	72.12518195050947
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	72.0701754385965
Methanosphaerula palustris--Methanoregulaceae--CP001338 (Valid)	71.99434229137199
Methanobacterium formicicum--Methanobacteriaceae--AF169245 (Valid)	71.9002201027146
Methanobacterium lacus--Methanobacteriaceae--HQ110085 (Valid)	71.89189189189189
Methanobacterium movens--Methanobacteriaceae--EU366499 (Valid)	71.80397727272727
Methanobacterium flexile--Methanobacteriaceae--EU333914 (Valid)	71.73295454545455
Methanobacterium petrolearium--Methanobacteriaceae--AB542742 (Valid)	71.69948942377826
Methanobacterium movilense--Methanobacteriaceae--JF812256 (Valid)	71.69529499626587
Methanolinea tarda--Methanoregulaceae--AB162774 (Valid)	71.62454873646209
Methanobrevibacter curvatus--Methanobacteriaceae--U62533 (Valid)	71.57660991857882
Methanobacterium ferruginis--Methanobacteriaceae--AB542743 (Valid)	71.5429403202329
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	71.54236060825488
Methanoregula boonei--Methanoregulaceae--DQ282124 (Valid)	71.50916784203103
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	71.44906743185079
Methanobacterium aarhusense--Methanobacteriaceae--AY386124 (Valid)	71.32075471698113
Methanobacterium alcaliphilum--Methanobacteriaceae--AB496639 (Valid)	71.11756168359942
Methanogenium cariaci--Methanomicrobiaceae--FR733663 (Valid)	70.76271186440678
Methanolacinia petrolearia--Methanomicrobiaceae--CP002117 (Valid)	70.75405214940098
Methanoregula formicica--Methanoregulaceae--AB479390 (Valid)	70.70854638422206
Methanogenium frigidum--Methanomicrobiaceae--FR749908 (Valid)	70.52186177715092
Methanoplanus endosymbiosus--Methanomicrobiaceae--FR733674 (Valid)	70.49295774647887
Methanoplanus limicola--Methanomicrobiaceae--AHKP01000003 (Valid)	70.26259758694108
Methanofollis liminatans--Methanomicrobiaceae--AGCO01000007 (Valid)	70.07818052594172
Methanogenium marinum--Methanomicrobiaceae--DQ177344 (Valid)	70.05039596832253
Methanocorpusculum sinense--Methanocorpusculaceae--FR749947 (Valid)	69.83791402396054
Methanoculleus receptaculi--Methanomicrobiaceae--DQ787476 (Valid)	69.61740435108777
