#Matching species	Similarity (%)
Algisphaera agarilytica--Phycisphaeraceae--AB845176 (Valid)	84.4311377245509
Phycisphaera mikurensis--Phycisphaeraceae--AP012338 (Valid)	83.70457209847598
Tepidisphaera mucosa--Tepidisphaeraceae--KM036168 (Valid)	78.69822485207101
Anaerohalosphaera lusitana--Anaerohalosphaeraceae--KY471010--NOT VALID	78.42907385697538
Geoalkalibacter subterraneus--Geobacteraceae--EU182247 (Valid)	76.49122807017544
Methylobacterium oxalidis--Methylobacteriaceae--AB607860 (Valid)	76.33495145631069
Limihaloglobus sulfuriphilus--Sedimentisphaeraceae--KX151396--NOT VALID	76.17370892018779
Methylobacterium segetis--Methylobacteriaceae--LC433921--NOT VALID	76.08426270136307
Lujinxingia sediminis--Bradymonadaceae--MG652491--NOT VALID	75.61547479484173
Phenylobacterium soli--Caulobacteraceae--MH220045 (Valid)	75.54744525547446
Phenylobacterium kunshanense--Caulobacteraceae--KJ008916 (Valid)	75.4257907542579
Brevundimonas balnearis--Caulobacteraceae--LN651199 (Valid)	75.37128712871286
Chelatococcus composti--Chelatococcaceae--KP994349 (Valid)	75.15151515151514
Chitinibacter tainanensis--Chromobacteriaceae--AY264287 (Valid)	75.14792899408283
Paraconexibacter algicola--Paraconexibacteraceae--KY363637--NOT VALID	75.09293680297398
Posidoniimonas corsicana--Lacipirellulaceae--MK554542--NOT VALID	75.05938242280284
Lujinxingia litoralis--Bradymonadaceae--KX815124--NOT VALID	75.03001200480192
Tepidiphilus succinatimandens--Hydrogenophilaceae--AY219713 (Valid)	74.97062279670975
Rubrivirga profundi--Rubricoccaceae--KR108283 (Valid)	74.94061757719716
Roseithermus sacchariphilus--Salisaetaceae--MG603595 (Valid)	74.91207502930833
Phenylobacterium terrae--Caulobacteraceae--MG661736 (Valid)	74.90909090909092
Methylobacterium jeotgali--Methylobacteriaceae--DQ471331 (Valid)	74.90683229813665
Tepidiphilus olei--Hydrogenophilaceae--MK373035--NOT VALID	74.64788732394366
Rhodococcus oryzae--Nocardiaceae--MK241968--NOT VALID	74.26556991774383
Mangrovicella endophytica--Aurantimonadaceae--MG065697 (Valid)	74.24058323207777
Halopolyspora alba--Actinopolysporaceae--KF022042 (Valid)	73.85697538100821
Thermomonospora curvata--Thermomonosporaceae--CP001738 (Valid)	73.77049180327869
Rhodococcus tukisamuensis--Nocardiaceae--AB067734 (Valid)	73.73380447585394
Kutzneria buriramensis--Pseudonocardiaceae--JF935275 (Valid)	73.69047619047619
Nitratifractor salsuginis--Nautiliaceae--CP002452 (Valid)	73.5605170387779
Aureimonas ureilytica--Aurantimonadaceae--DQ883810 (Valid)	73.50318471337579
Kutzneria chonburiensis--Pseudonocardiaceae--KJ191120 (Valid)	73.4982332155477
Sedimentisphaera salicampi--Sedimentisphaeraceae--KU672518 (Valid)	73.48394768133176
Sedimentisphaera cyanobacteriorum--Sedimentisphaeraceae--KC665947 (Valid)	73.48130841121495
Methylopila jiangsuensis--Methylocystaceae--FJ502233 (Valid)	73.42233009708737
Rhodothermus profundi--Rhodothermaceae--FJ624399 (Valid)	73.2934131736527
Thermodesulfovibrio hydrogeniphilus--Nitrospiraceae--EF081294 (Valid)	73.26968973747017
Rhodothermus marinus--Rhodothermaceae--X80994 (Valid)	73.24766355140187
Pontibacter ruber--Hymenobacteraceae--HG008900 (Valid)	73.18932655654383
Thermomonospora echinospora--Thermomonosporaceae--AJ420135 (Valid)	73.12348668280872
Thermomonospora cellulosilytica--Thermomonosporaceae--AB859254 (Valid)	73.09941520467837
Kutzneria albida--Pseudonocardiaceae--EF543522 (Valid)	73.09048178613396
Kutzneria kofuensis--Pseudonocardiaceae--AF114801 (Valid)	73.0814639905549
Ancalomicrobium adetum--Ancalomicrobiaceae--AB681798 (Valid)	73.03370786516854
Thermomonospora amylolytica--Thermomonosporaceae--AB859253 (Valid)	73.01401869158879
Gordonia jinhuaensis--Gordoniaceae--KJ700483 (Valid)	72.89719626168224
Actinomadura craniellae--Thermomonosporaceae--MG200154 (Valid)	72.89156626506023
Tomitella biformata--Nocardiaceae--AB491283 (Valid)	72.80385078219012
Thiohalobacter thiocyanaticus--Gammaproteobacteria incertae sedis--FJ482231 (Valid)	72.57281553398059
Thermomonospora catenispora--Thermomonosporaceae--KJ027599--NOT VALID	72.03907203907204
