#Matching species	Similarity (%)
Methanomassiliicoccus luminyensis--Methanomassiliicoccaceae--HQ896499 (Valid)	93.82239382239382
Thermogymnomonas acidicola--Thermoplasmatales incertae sedis--AB269873 (Valid)	79.90291262135922
Thermoplasma volcanium--Thermoplasmataceae--BA000011 (Valid)	79.88450433108758
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	79.79381443298969
Methanococcoides alaskense--Methanosarcinaceae--AY941801 (Valid)	79.77977977977979
Thermococcus nautili--Thermococcaceae--AY099161 (Valid)	79.74806201550388
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	79.69201154956689
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	79.69201154956689
Methanolobus zinderi--Methanosarcinaceae--EU711413 (Valid)	79.67244701348748
Thermococcus acidaminovorans--Thermococcaceae--AB055120 (Valid)	79.64946445959104
Thermococcus pacificus--Thermococcaceae--AY099182 (Valid)	79.62962962962963
Thermococcus fumicolans--Thermococcaceae--AY099176 (Valid)	79.62962962962963
Thermoplasma acidophilum--Thermoplasmataceae--M38637 (Valid)	79.59576515880654
Methanomethylovorans hollandica--Methanosarcinaceae--AF120163 (Valid)	79.50980392156862
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	79.4995187680462
Thermococcus kodakarensis--Thermococcaceae--D38650 (Valid)	79.4995187680462
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	79.4995187680462
Methanococcoides burtonii--Methanosarcinaceae--CP000300 (Valid)	79.47976878612717
Methanolobus chelungpuianus--Methanosarcinaceae--EU293796 (Valid)	79.42057942057941
Methanosaeta harundinacea--Methanosaetaceae--AY817738--NOT VALID	79.40327237728584
Thermococcus gorgonarius--Thermococcaceae--AY099177 (Valid)	79.3974732750243
Thermococcus barossii--Thermococcaceae--AY099173 (Valid)	79.38044530493707
Thermococcus stetteri--Thermococcaceae--AY099186 (Valid)	79.33723196881091
Thermococcus profundus--Thermococcaceae--AY099184 (Valid)	79.3036750483559
Thermococcus peptonophilus--Thermococcaceae--AY099183 (Valid)	79.28015564202335
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	79.26356589147287
Thermococcus celer--Thermococcaceae--AY099174 (Valid)	79.23976608187134
Methanococcoides methylutens--Methanosarcinaceae--FR733669 (Valid)	79.21077959576516
Thermococcus coalescens--Thermococcaceae--AB107767 (Valid)	79.21077959576516
Picrophilus torridus--Picrophilaceae--AE017261 (Valid)	79.1907514450867
Cuniculiplasma divulgatum--Cuniculiplasmataceae--KT005321 (Valid)	79.1907514450867
Methanosalsum natronophilum--Methanosarcinaceae--HM053965 (Valid)	79.11453320500482
Methanohalobium evestigatum--Methanosarcinaceae--FR733675 (Valid)	79.11453320500482
Methanocaldococcus infernus--Methanocaldococcaceae--CP002009 (Valid)	79.11453320500482
Methanosalsum zhilinae--Methanosarcinaceae--FJ224366 (Valid)	79.01828681424446
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	79.01828681424446
Thermococcus zilligii--Thermococcaceae--AJLF01000002 (Valid)	79.01828681424446
Picrophilus oshimae--Picrophilaceae--X84901 (Valid)	78.9980732177264
Methanolobus oregonensis--Methanosarcinaceae--U20152 (Valid)	78.92204042348412
Palaeococcus pacificus--Thermococcaceae--HQ696462 (Valid)	78.92204042348412
Thermococcus waiotapuensis--Thermococcaceae--AY099187 (Valid)	78.89641819941917
Methanolobus profundi--Methanosarcinaceae--AB370245 (Valid)	78.80859375
Methanocaldococcus indicus--Methanocaldococcaceae--AF547621 (Valid)	78.65497076023392
Methanotorris igneus--Methanocaldococcaceae--CP002737 (Valid)	78.63330125120308
Methanocaldococcus fervens--Methanocaldococcaceae--CP001696 (Valid)	78.4408084696824
Methanocaldococcus vulcanius--Methanocaldococcaceae--AF051404 (Valid)	78.32369942196532
Methanocaldococcus bathoardescens--Methanocaldococcaceae--CP009149 (Valid)	78.2483156881617
Methanolinea tarda--Methanoregulaceae--AB162774 (Valid)	78.18532818532819
Methanocaldococcus jannaschii--Methanocaldococcaceae--L77117 (Valid)	78.15206929740135
Methanosphaerula palustris--Methanoregulaceae--CP001338 (Valid)	77.60617760617761
