#Matching species	Similarity (%)
Spirochaeta halophila--Spirochaetaceae--M88722 (Valid)	84.84251968503938
Salinispira pacifica--Spirochaetaceae--CP006939 (Valid)	84.05511811023622
Spirochaeta lutea--Spirochaetaceae--HG965770 (Valid)	82.67716535433071
Alkalispirochaeta americana--Spirochaetaceae--AF373921 (Valid)	82.40165631469979
Alkalispirochaeta odontotermitis--Spirochaetaceae--HF968430 (Valid)	82.35294117647058
Alkalispirochaeta alkalica--Spirochaetaceae--X93927 (Valid)	82.27848101265823
Spirochaeta asiatica--Spirochaetaceae--X93926 (Valid)	82.20338983050848
Spirochaeta dissipatitropha--Spirochaetaceae--AY995150 (Valid)	82.12058212058211
Spirochaeta africana--Spirochaetaceae--X93928 (Valid)	81.99152542372882
Alkalispirochaeta sphaeroplastigenens--Spirochaetaceae--HE806187 (Valid)	81.93548387096774
Oceanispirochaeta litoralis--Spirochaetaceae--FR733665 (Valid)	81.92771084337349
Alkalispirochaeta cellulosivorans--Spirochaetaceae--HG531387 (Valid)	81.67770419426049
Sediminispirochaeta bajacaliforniensis--Spirochaetaceae--ARJU01000050 (Valid)	80.71570576540755
Sphaerochaeta associata--Sphaerochaetaceae--JN944166 (Valid)	80.63872255489022
Sphaerochaeta globosa--Sphaerochaetaceae--AF357916 (Valid)	80.23952095808383
Oceanispirochaeta sediminicola--Spirochaetaceae--LT821384 (Valid)	80.08213552361396
Alkalihalobacillus clausii--Bacillaceae--CP019985--NOT VALID	80.03952569169961
Brevibacillus porteri--Paenibacillaceae--PXZO01000000--NOT VALID	79.75951903807615
Brevibacillus fortis--Paenibacillaceae--PXZM01000000--NOT VALID	79.75951903807615
Spirochaeta aurantia--Spirochaetaceae--FR749896 (Valid)	79.75951903807615
Paenibacillus rhizoryzae--Paenibacillaceae--KP675984 (Valid)	79.35871743486975
Siminovitchia terrae--Bacillaceae--KY072724--NOT VALID	79.24151696606786
Paenibacillus cellulosilyticus--Paenibacillaceae--DQ407282 (Valid)	79.08366533864542
Siminovitchia acidinfaciens--Bacillaceae--MH551483--NOT VALID	79.0
Enterococcus italicus--Enterococcaceae--AEPV01000109 (Valid)	78.92644135188867
Salinicoccus roseus--Staphylococcaceae--X94559 (Valid)	78.92644135188867
Enterococcus sulfureus--Enterococcaceae--AF061001 (Valid)	78.88198757763976
Sphaerochaeta halotolerans--Sphaerochaetaceae--MH456879--NOT VALID	78.85375494071147
Listeria goaensis--Listeriaceae--KR363105 (Valid)	78.68525896414343
Alkalihalobacillus shacheensis--Bacillaceae--HQ620634--NOT VALID	78.64271457085829
Listeria valentina--Listeriaceae--MN686588--NOT VALID	78.50098619329388
Gordonia amarae--Gordoniaceae--X80635 (Valid)	78.39506172839506
Planococcus maitriensis--Caryophanaceae--AJ544622 (Valid)	78.28685258964143
Paenibacillus taiwanensis--Paenibacillaceae--DQ890521 (Valid)	78.28685258964143
Paenibacillus montanisoli--Paenibacillaceae--KY684255 (Valid)	78.2435129740519
Paenibacillus taihuensis--Paenibacillaceae--JQ398861 (Valid)	78.2435129740519
Listeria thailandensis--Listeriaceae--MK014484 (Valid)	78.06324110671937
Laceyella thermophila--Thermoactinomycetaceae--KP232927 (Valid)	78.0241935483871
Paenibacillus catalpae--Paenibacillaceae--HQ657320 (Valid)	77.88844621513944
Listeria costaricensis--Listeriaceae--MK174378 (Valid)	77.82178217821783
Treponema caldarium--Treponemataceae--EU580141 (Valid)	77.73359840954275
Paenibacillus humicus--Paenibacillaceae--AM411528 (Valid)	77.68924302788844
Enterococcus cecorum--Enterococcaceae--AF061009 (Valid)	77.63975155279503
Treponema zuelzerae--Treponemataceae--FR749928 (Valid)	77.55905511811024
Paenibacillus cisolokensis--Paenibacillaceae--LC055784 (Valid)	77.51091703056768
Paenibacillus sonchi--Paenibacillaceae--DQ358736 (Valid)	77.04590818363273
Laceyella putida--Thermoactinomycetaceae--AF138736 (Valid)	76.85774946921444
Laceyella tengchongensis--Thermoactinomycetaceae--FJ426598 (Valid)	76.66666666666667
Laceyella sacchari--Thermoactinomycetaceae--AF138738 (Valid)	76.27118644067797
Laceyella sediminis--Thermoactinomycetaceae--FJ422144 (Valid)	76.0593220338983
