#Matching species	Similarity (%)
Haliscomenobacter hydrossis--Lewinellaceae--AJ784892 (Valid)	89.72148541114059
Flavilitoribacter nigricans--Lewinellaceae--AB301615--NOT VALID	88.71191135734072
Phaeodactylibacter xiamenensis--Lewinellaceae--JPOS01000002 (Valid)	88.13447593935399
Lewinella cohaerens--Lewinellaceae--AB301614 (Valid)	87.61245674740485
Portibacter lacus--Lewinellaceae--AB675658 (Valid)	87.31343283582089
Lewinella aquimaris--Lewinellaceae--KX084062 (Valid)	87.12737127371274
Lewinella xylanilytica--Lewinellaceae--KJ573521 (Valid)	87.11446196024674
Lewinella agarilytica--Lewinellaceae--AM286229 (Valid)	87.09219858156028
Phaeodactylibacter luteus--Lewinellaceae--KM235292 (Valid)	86.90958164642375
Lewinella lacunae--Lewinellaceae--KM017082 (Valid)	86.55804480651732
Lewinella antarctica--Lewinellaceae--EF554367 (Valid)	86.41379310344828
Lewinella persica--Lewinellaceae--AB301616 (Valid)	86.25690607734806
Lewinella marina--Lewinellaceae--AB681891 (Valid)	86.03042876901799
Lewinella litorea--Lewinellaceae--MK761173--NOT VALID	85.93208593208594
Lewinella maritima--Lewinellaceae--KF385496 (Valid)	85.41516245487365
Lewinella lutea--Lewinellaceae--AB681892 (Valid)	84.78561549100968
Membranicola marinus--Saprospiraceae--JX306763 (Valid)	84.06633020908436
Anseongella ginsenosidimutans--Sphingobacteriaceae--EU370954 (Valid)	84.04401650618982
Aureispira maritima--Saprospiraceae--AB278130 (Valid)	83.80084151472651
Sunxiuqinia faeciviva--Prolixibacteraceae--AB362263 (Valid)	83.77437325905292
Pontibacter terrae--Hymenobacteraceae--KY924851 (Valid)	83.74915711395819
Sunxiuqinia rutila--Prolixibacteraceae--AB851476 (Valid)	83.64518364518364
Phaeocystidibacter marisrubri--Cryomorphaceae--KM609933 (Valid)	83.62652232746956
Marivirga tractuosa--Marivirgaceae--CP002349 (Valid)	83.47710683477106
Aureispira marina--Saprospiraceae--AB245933 (Valid)	83.40277777777779
Pontibacter roseus--Hymenobacteraceae--ARDO01000013 (Valid)	83.31108144192257
Pontibacter mucosus--Hymenobacteraceae--KP861851 (Valid)	83.2867132867133
Robertkochia solimangrovi--Flavobacteriaceae--MK258111--NOT VALID	83.2010582010582
Anaerophaga thermohalophila--Marinilabiliaceae--AJ418048 (Valid)	83.06878306878306
Rufibacter ruber--Hymenobacteraceae--KU603607 (Valid)	82.98865910607071
Brumimicrobium mesophilum--Crocinitomicaceae--DQ660382 (Valid)	82.94993234100136
Nafulsella turpanensis--Cesiribacteraceae--ANNU01000014 (Valid)	82.94470353097935
Taibaiella chishuiensis--Chitinophagaceae--KF694752 (Valid)	82.93838862559242
Phaeocystidibacter luteus--Cryomorphaceae--HQ434766 (Valid)	82.89384719405002
Tunicatimonas pelagia--Flammeovirgaceae--AB602437 (Valid)	82.8353022932592
Marinilabilia salmonicolor--Marinilabiliaceae--AJKI01000048 (Valid)	82.83233132932531
Reichenbachiella versicolor--Reichenbachiellaceae--KU981020 (Valid)	82.77925531914893
Chryseobacterium aureum--Weeksellaceae--MK309880 (Valid)	82.73809523809523
Brumimicrobium salinarum--Crocinitomicaceae--MG978989 (Valid)	82.5706594885599
Chitinophaga ginsengisegetis--Chitinophagaceae--AB264798 (Valid)	82.49001331557922
Chryseobacterium echinoideorum--Weeksellaceae--KM206767 (Valid)	82.45847176079735
Marivirga lumbricoides--Marivirgaceae--HQ638976 (Valid)	82.45492371705964
Niabella ginsenosidivorans--Chitinophagaceae--CP015772 (Valid)	82.45382585751979
Echinicola rosea--Cyclobacteriaceae--KT989434 (Valid)	82.30925050641459
Maribacter cobaltidurans--Flavobacteriaceae--JQ781697 (Valid)	82.29442970822282
Alkaliflexus imshenetskii--Marinilabiliaceae--FR839023 (Valid)	82.27513227513228
Pontibacter chitinilyticus--Hymenobacteraceae--KY924850--NOT VALID	82.15488215488216
Mucilaginibacter paludis--Sphingobacteriaceae--AEIH02000003 (Valid)	82.0786142571619
Pedobacter indicus--Sphingobacteriaceae--MH542420--NOT VALID	82.04108681245859
Niabella aurantiaca--Chitinophagaceae--ARFF01000006 (Valid)	82.01199200532979
