#Matching species	Similarity (%)
Anaerohalosphaera lusitana--Anaerohalosphaeraceae--KY471010--NOT VALID	81.71021377672209
Phycisphaera mikurensis--Phycisphaeraceae--AP012338 (Valid)	77.92521109770809
Sedimentisphaera cyanobacteriorum--Sedimentisphaeraceae--KC665947 (Valid)	77.35399284862932
Sedimentisphaera salicampi--Sedimentisphaeraceae--KU672518 (Valid)	77.30582524271846
Streptomyces thermogriseus--Streptomycetaceae--AB249980 (Valid)	76.2545899632803
Streptomyces thermovulgaris--Streptomycetaceae--Z68094 (Valid)	76.2545899632803
Streptomyces capitiformicae--Streptomycetaceae--KX777629 (Valid)	76.01918465227818
Tolumonas lignilytica--Aeromonadaceae--AZUK01000001 (Valid)	75.90643274853801
Limihaloglobus sulfuriphilus--Sedimentisphaeraceae--KX151396--NOT VALID	75.89803012746235
Streptomyces prasinus--Streptomycetaceae--DQ026658 (Valid)	75.81227436823104
Streptomyces hirsutus--Streptomycetaceae--AB184882 (Valid)	75.77639751552795
Rothia mucilaginosa--Micrococcaceae--X87758 (Valid)	75.57160048134777
Streptomyces scopiformis--Streptomycetaceae--AB249927 (Valid)	75.52275522755227
Streptomyces fimbriatus--Streptomycetaceae--AY999844 (Valid)	75.49751243781094
Streptomyces griseomycini--Streptomycetaceae--AB184137 (Valid)	75.4601226993865
Micrococcus flavus--Micrococcaceae--DQ491453 (Valid)	75.43859649122807
Rubrobacter naiadicus--Rubrobacteraceae--KF494339 (Valid)	75.42372881355932
Streptomyces graminearus--Streptomycetaceae--AJ781333 (Valid)	75.36764705882352
Streptomyces thermospinosisporus--Streptomycetaceae--AF333113--NOT VALID	75.35885167464114
Rubrobacter calidifluminis--Rubrobacteraceae--KF494338 (Valid)	75.33252720677146
Protaetiibacter intestinalis--Microbacteriaceae--MH989600 (Valid)	75.32621589561091
Methylomarinovum caldicuralii--Methylococcaceae--AB301718 (Valid)	75.29976019184652
Streptomyces griseostramineus--Streptomycetaceae--AB184140 (Valid)	75.21793275217932
Streptomyces prasinosporus--Streptomycetaceae--AB184390 (Valid)	75.18610421836229
Streptomyces thermocarboxydovorans--Streptomycetaceae--U94489 (Valid)	75.12254901960785
Streptomyces virens--Streptomycetaceae--DQ442554 (Valid)	75.09113001215067
Streptomyces djakartensis--Streptomycetaceae--AB184657 (Valid)	75.06142506142506
Streptomyces heliomycini--Streptomycetaceae--AB184712 (Valid)	75.03075030750308
Streptomyces poonensis--Streptomycetaceae--DQ445792 (Valid)	75.02986857825567
Streptomyces flavoviridis--Streptomycetaceae--AB184842 (Valid)	75.0
Streptomyces glaucus--Streptomycetaceae--AB184665 (Valid)	74.9691738594328
Streptomyces bullii--Streptomycetaceae--HE591384 (Valid)	74.93765586034912
Streptomyces deserti--Streptomycetaceae--HE577172 (Valid)	74.93638676844783
Streptomyces atrovirens--Streptomycetaceae--DQ026672 (Valid)	74.91039426523297
Streptomyces calvus--Streptomycetaceae--AB184329 (Valid)	74.90774907749078
Citrobacter farmeri--Enterobacteriaceae--AF025371 (Valid)	74.88151658767772
Streptomyces pilosus--Streptomycetaceae--AB184161 (Valid)	74.87562189054727
Klebsiella indica--Enterobacteriaceae--MK942857--NOT VALID	74.73684210526315
Agromyces aurantiacus--Microbacteriaceae--AF389342 (Valid)	74.72527472527473
Tolumonas auensis--Aeromonadaceae--CP001616 (Valid)	74.70862470862471
Streptomyces asenjonii--Streptomycetaceae--LT621750 (Valid)	74.67700258397933
Moorella thermoacetica--Thermoanaerobacteraceae--AB572912 (Valid)	74.65753424657534
Propionicimonas ferrireducens--Propionibacteriaceae--MG775313 (Valid)	74.65145754119138
Rubrobacter taiwanensis--Rubrobacteraceae--AF465803 (Valid)	74.55919395465995
Thermoleophilum album--Thermoleophilaceae--AJ458462 (Valid)	74.25149700598801
Erwinia mallotivora--Erwiniaceae--AJ233414 (Valid)	74.20118343195267
Thermomicrobium fosteri--Thermomicrobiaceae--AJ458464 (Valid)	74.18967587034814
Salmonella enterica--Enterobacteriaceae--AF008580 (Valid)	74.1745283018868
Thermodesulfatator atlanticus--Thermodesulfobacteriaceae--EU435435 (Valid)	73.19952774498229
Halomonas zincidurans--Halomonadaceae--JQ781698 (Valid)	71.88235294117648
