#Matching species	Similarity (%)
Methanobacterium bryantii--Methanobacteriaceae--AY196657 (Valid)	75.77937649880096
Methanobacterium lacus--Methanobacteriaceae--HQ110085 (Valid)	75.59845559845559
Methanobacterium veterum--Methanobacteriaceae--EF016285 (Valid)	75.54716981132076
Methanobrevibacter millerae--Methanobacteriaceae--AY196673 (Valid)	75.45963229416466
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	75.19325368938861
Methanobrevibacter boviskoreani--Methanobacteriaceae--KC608769 (Valid)	75.1188589540412
Methanobrevibacter gottschalkii--Methanobacteriaceae--U55238 (Valid)	74.94199535962876
Methanobacterium arcticum--Methanobacteriaceae--DQ517520 (Valid)	74.7985347985348
Methanobrevibacter olleyae--Methanobacteriaceae--AY615201 (Valid)	74.76038338658148
Methanobacterium oryzae--Methanobacteriaceae--AF028690 (Valid)	74.7134670487106
Methanobrevibacter woesei--Methanobacteriaceae--U55237 (Valid)	74.67382962394474
Methanobrevibacter arboriphilus--Methanobacteriaceae--AY196665 (Valid)	74.66027178257394
Methanobrevibacter wolinii--Methanobacteriaceae--U55240 (Valid)	74.3993993993994
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	74.39024390243902
Methanobacterium paludis--Methanobacteriaceae--CP002772 (Valid)	74.29775280898876
Methanobacterium aarhusense--Methanobacteriaceae--AY386124 (Valid)	74.22524565381708
Methanobrevibacter thaueri--Methanobacteriaceae--U55236 (Valid)	74.20382165605095
Methanonatronarchaeum thermophilum--Methanonatroarchaeaceae--KY449317 (Valid)	74.06886858749122
Methanobacterium formicicum--Methanobacteriaceae--AF169245 (Valid)	74.04692082111437
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	73.99293286219081
Methanobacterium ivanovii--Methanobacteriaceae--AF095261 (Valid)	73.992673992674
Methanobacterium alcaliphilum--Methanobacteriaceae--AB496639 (Valid)	73.89412617839014
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	73.87640449438202
Methanobrevibacter cuticularis--Methanobacteriaceae--U41095 (Valid)	73.79095163806552
Methanobacterium aggregans--Methanobacteriaceae--KP006499 (Valid)	73.7835875090777
Methanobacterium flexile--Methanobacteriaceae--EU333914 (Valid)	73.7402413058907
Methanobrevibacter acididurans--Methanobacteriaceae--AF242652 (Valid)	73.72881355932203
Methanobacterium movens--Methanobacteriaceae--EU366499 (Valid)	73.66926898509581
Methanobacterium ferruginis--Methanobacteriaceae--AB542743 (Valid)	73.61918604651163
Methanobacterium movilense--Methanobacteriaceae--JF812256 (Valid)	73.61733931240659
Methanobrevibacter ruminantium--Methanobacteriaceae--CP001719 (Valid)	73.56733524355302
Methanobacterium petrolearium--Methanobacteriaceae--AB542742 (Valid)	73.48871085214857
Methanoculleus thermophilus--Methanomicrobiaceae--AJ862839 (Valid)	73.42756183745584
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	73.37070777855641
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	73.27707454289732
Methanobacterium kanagiense--Methanobacteriaceae--AB368917 (Valid)	73.22946175637394
Methanothermobacter marburgensis--Methanobacteriaceae--X15364 (Valid)	73.22557976106818
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	73.20675105485233
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	73.14165497896214
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	73.13961729270021
Methanobrevibacter curvatus--Methanobacteriaceae--U62533 (Valid)	73.11111111111111
Methanothermobacter thermophilus--Methanobacteriaceae--X99048 (Valid)	73.09608540925267
Methanothermobacter thermautotrophicus--Methanobacteriaceae--AE000666 (Valid)	73.0147575544624
Methanoculleus taiwanensis--Methanomicrobiaceae--KM111599 (Valid)	73.00215982721382
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	72.9957805907173
Cuniculiplasma divulgatum--Cuniculiplasmataceae--KT005321 (Valid)	72.9957805907173
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	72.90462427745665
Methanothermobacter tenebrarum--Methanobacteriaceae--AB523785 (Valid)	72.72727272727273
Thermoplasma volcanium--Thermoplasmataceae--BA000011 (Valid)	72.29254571026723
Methanothermobacter defluvii--Methanobacteriaceae--X99046 (Valid)	72.03147353361946
