#Matching species	Similarity (%)
Chitinispirillum alkaliphilum--Chitinispirillaceae--JF304644 (Valid)	80.0
Exiguobacterium sibiricum--Caryophanales incertae sedis--CP001022 (Valid)	79.72972972972973
Exiguobacterium undae--Caryophanales incertae sedis--DQ019165 (Valid)	79.65116279069767
Exiguobacterium artemiae--Caryophanales incertae sedis--AM072763 (Valid)	79.53216374269006
Exiguobacterium antarcticum--Caryophanales incertae sedis--DQ019164 (Valid)	79.06976744186046
Exiguobacterium soli--Caryophanales incertae sedis--AY864633 (Valid)	78.80539499036608
Treponema stenostreptum--Treponemataceae--FR733664 (Valid)	78.69822485207101
Spirochaeta halophila--Spirochaetaceae--M88722 (Valid)	78.61271676300578
Exiguobacterium mexicanum--Caryophanales incertae sedis--AM072764 (Valid)	78.515625
Spirochaeta lutea--Spirochaetaceae--HG965770 (Valid)	78.42003853564547
Rectinema cohabitans--Treponemataceae--KP297860 (Valid)	78.27788649706457
Spirochaeta dissipatitropha--Spirochaetaceae--AY995150 (Valid)	78.20773930753563
Exiguobacterium oxidotolerans--Caryophanales incertae sedis--AB105164 (Valid)	78.15631262525051
Treponema caldarium--Treponemataceae--EU580141 (Valid)	78.01556420233463
Alkalihalobacillus alkalisediminis--Bacillaceae--AJ606037--NOT VALID	77.8
Salinispira pacifica--Spirochaetaceae--CP006939 (Valid)	77.73512476007679
Exiguobacterium acetylicum--Caryophanales incertae sedis--DQ019167 (Valid)	77.71317829457365
Spirochaeta africana--Spirochaetaceae--X93928 (Valid)	77.63975155279503
Spirochaeta asiatica--Spirochaetaceae--X93926 (Valid)	77.4327122153209
Paenibacillus taihuensis--Paenibacillaceae--JQ398861 (Valid)	77.431906614786
Alkalihalobacillus miscanthi--Bacillaceae--MN508905--NOT VALID	77.35124760076776
Paenibacillus humicus--Paenibacillaceae--AM411528 (Valid)	77.32558139534885
Spirochaeta thermophila--Spirochaetaceae--FR749903 (Valid)	77.32558139534885
Paenibacillus sonchi--Paenibacillaceae--DQ358736 (Valid)	77.17601547388782
Desulfovibrio oxamicus--Desulfovibrionaceae--DQ122124 (Valid)	77.11538461538461
Treponema medium--Treponemataceae--ATFE01000011 (Valid)	77.11538461538461
Treponema isoptericolens--Treponemataceae--AM182455 (Valid)	76.90721649484537
Exiguobacterium indicum--Caryophanales incertae sedis--AJ846291 (Valid)	76.87747035573122
Rectinema subterraneum--Treponemataceae--KU359248--NOT VALID	76.82403433476395
Sediminispirochaeta smaragdinae--Spirochaetaceae--CP002116 (Valid)	76.74418604651163
Paenibacillus guangzhouensis--Paenibacillaceae--KJ000691 (Valid)	76.59574468085107
Alkalihalobacillus hemicellulosilyticus--Bacillaceae--AB043846--NOT VALID	76.58349328214972
Treponema azotonutricium--Treponemataceae--AF320287 (Valid)	76.51821862348179
Paenibacillus montanisoli--Paenibacillaceae--KY684255 (Valid)	76.50485436893204
Paenibacillus rhizoryzae--Paenibacillaceae--KP675984 (Valid)	76.45914396887159
Alkalispirochaeta odontotermitis--Spirochaetaceae--HF968430 (Valid)	76.37231503579952
Paenibacillus ginsengihumi--Paenibacillaceae--EF452662 (Valid)	76.34615384615384
Paenibacillus yunnanensis--Paenibacillaceae--KJ914577 (Valid)	76.31067961165049
Pleomorphochaeta caudata--Sphaerochaetaceae--KU714929 (Valid)	76.21832358674465
Aerococcus urinaehominis--Aerococcaceae--CP014163 (Valid)	76.0536398467433
Desulfovibrio simplex--Desulfovibrionaceae--FR733678 (Valid)	76.01547388781431
Paenibacillus larvae--Paenibacillaceae--AY530294 (Valid)	75.96153846153845
Alkalispirochaeta cellulosivorans--Spirochaetaceae--HG531387 (Valid)	75.43103448275862
Treponema pedis--Treponemataceae--EF061268 (Valid)	75.42372881355932
Alkalispirochaeta sphaeroplastigenens--Spirochaetaceae--HE806187 (Valid)	75.42016806722688
Desulfovibrio intestinalis--Desulfovibrionaceae--Y12254 (Valid)	75.4
Alkalispirochaeta americana--Spirochaetaceae--AF373921 (Valid)	75.30364372469636
Alkalispirochaeta alkalica--Spirochaetaceae--X93927 (Valid)	75.05154639175258
Exiguobacterium flavidum--Caryophanales incertae sedis--MH375463--NOT VALID	74.84787018255578
Bacillus glycinifermentans--Bacillaceae--KT005408 (Valid)	74.66666666666667
