#Matching species	Similarity (%)
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	75.66502463054188
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	75.64102564102564
Pyrococcus kukulkanii--Thermococcaceae--CP010835 (Valid)	75.61455260570304
Methanococcus vannielii--Methanococcaceae--CP000742 (Valid)	75.54240631163708
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	75.51622418879056
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	75.51622418879056
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	75.36945812807882
Pyrococcus furiosus--Thermococcaceae--AE009950 (Valid)	75.36945812807882
Methanofervidicoccus abyssi--Methanococcaceae--BFAX01000000 (Valid)	75.34516765285996
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	75.31956735496559
Thermococcus kodakarensis--Thermococcaceae--D38650 (Valid)	75.31956735496559
Thermococcus pacificus--Thermococcaceae--AY099182 (Valid)	75.3048780487805
Thermococcus coalescens--Thermococcaceae--AB107767 (Valid)	75.27093596059113
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	75.2465483234714
Thermococcus profundus--Thermococcaceae--AY099184 (Valid)	75.20242914979757
Methanosphaera stadtmanae--Methanobacteriaceae--CP000102 (Valid)	75.19685039370079
Thermococcus paralvinellae--Thermococcaceae--CP006965 (Valid)	75.12339585389931
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	75.12291052114061
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	75.07447864945382
Methanobacterium paludis--Methanobacteriaceae--CP002772 (Valid)	75.07389162561576
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	75.04930966469428
Methanobacterium congolense--Methanobacteriaceae--AF233586 (Valid)	75.02467917077986
Thermococcus litoralis--Thermococcaceae--CP006670 (Valid)	75.02458210422812
Thermococcus zilligii--Thermococcaceae--AJLF01000002 (Valid)	75.0
Methanobrevibacter smithii--Methanobacteriaceae--CP000678 (Valid)	74.97536945812809
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	74.97536945812809
Thermococcus sibiricus--Thermococcaceae--CP001463 (Valid)	74.97536945812809
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	74.97507477567298
Methanobacterium movens--Methanobacteriaceae--EU366499 (Valid)	74.97497497497497
Thermococcus stetteri--Thermococcaceae--AY099186 (Valid)	74.92416582406472
Methanoregula boonei--Methanoregulaceae--DQ282124 (Valid)	74.8768472906404
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	74.82233502538071
Thermococcus waiotapuensis--Thermococcaceae--AY099187 (Valid)	74.72081218274111
Thermococcus siculi--Thermococcaceae--AY099185 (Valid)	74.59514170040485
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	74.51181911613565
Methanosphaera cuniculi--Methanobacteriaceae--HE582783 (Valid)	74.50787401574803
Methanobacterium flexile--Methanobacteriaceae--EU333914 (Valid)	74.47447447447448
Palaeococcus pacificus--Thermococcaceae--HQ696462 (Valid)	74.46808510638297
Methanoculleus marisnigri--Methanomicrobiaceae--CP000562 (Valid)	74.45759368836292
Thermococcus barophilus--Thermococcaceae--AY099172 (Valid)	74.4138634046891
Methanosphaerula palustris--Methanoregulaceae--CP001338 (Valid)	74.40711462450594
Methanobacterium ferruginis--Methanobacteriaceae--AB542743 (Valid)	74.4041450777202
Palaeococcus ferrophilus--Thermococcaceae--AB019239 (Valid)	74.4041450777202
Methanobacterium kanagiense--Methanobacteriaceae--AB368917 (Valid)	74.40239043824701
Methanofollis liminatans--Methanomicrobiaceae--AGCO01000007 (Valid)	74.37686939182453
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	74.30626927029805
Methanospirillum psychrodurum--Methanospirillaceae--KF153052 (Valid)	73.89162561576354
Methanogenium cariaci--Methanomicrobiaceae--FR733663 (Valid)	73.81422924901186
Methanonatronarchaeum thermophilum--Methanonatroarchaeaceae--KY449317 (Valid)	73.74136229022706
Methanothrix soehngenii--Methanosaetaceae--X51423 (Valid)	73.72047244094489
