#Matching species	Similarity (%)
Pontibacter roseus--Hymenobacteraceae--ARDO01000013 (Valid)	84.43553774215097
Pontibacter korlensis--Hymenobacteraceae--DQ888330 (Valid)	83.97480755773267
Pontibacter virosus--Hymenobacteraceae--KT719408 (Valid)	83.94109396914446
Rufibacter roseus--Hymenobacteraceae--KM264303 (Valid)	83.66666666666667
Pontibacter yuliensis--Hymenobacteraceae--KF146891 (Valid)	83.6587129428778
Pontibacter amylolyticus--Hymenobacteraceae--KF660586 (Valid)	83.62248438584317
Pontibacter mucosus--Hymenobacteraceae--KP861851 (Valid)	83.61344537815127
Pontibacter litorisediminis--Hymenobacteraceae--KX198137 (Valid)	83.61111111111111
Pontibacter aydingkolensis--Hymenobacteraceae--KX530203 (Valid)	83.55795148247978
Cesiribacter andamanensis--Cesiribacteraceae--FN396961 (Valid)	83.46666666666667
Pontibacter indicus--Hymenobacteraceae--KC469980 (Valid)	83.38028169014085
Pontibacter brevis--Hymenobacteraceae--MF410355 (Valid)	83.35579514824798
Pontibacter locisalis--Hymenobacteraceae--KR080555 (Valid)	83.34489937543373
Pontibacter arcticus--Hymenobacteraceae--MG729207--NOT VALID	83.33333333333334
Rufibacter ruber--Hymenobacteraceae--KU603607 (Valid)	83.31108144192257
Pontibacter oryzae--Hymenobacteraceae--MH165268--NOT VALID	83.25191905094208
Pontibacter odishensis--Hymenobacteraceae--HE681883 (Valid)	83.24946081955427
Adhaeribacter aerophilus--Hymenobacteraceae--GQ421850 (Valid)	83.21479374110953
Pontibacter terrae--Hymenobacteraceae--KY924851 (Valid)	83.19838056680162
Nafulsella turpanensis--Cesiribacteraceae--ANNU01000014 (Valid)	83.16633266533067
Pontibacter lucknowensis--Hymenobacteraceae--JN561788 (Valid)	83.14203730272597
Pontibacter actiniarum--Hymenobacteraceae--AY989908 (Valid)	83.13505948215536
Adhaeribacter aerolatus--Hymenobacteraceae--GQ421846 (Valid)	83.1081081081081
Pontibacter chinhatensis--Hymenobacteraceae--KF723288 (Valid)	83.08874912648497
Marivirga tractuosa--Marivirgaceae--CP002349 (Valid)	83.04521276595744
Pontibacter ummariensis--Hymenobacteraceae--KP265297 (Valid)	83.02018093249825
Pontibacter mangrovi--Hymenobacteraceae--MK253263--NOT VALID	82.98611111111111
Pontibacter niistensis--Hymenobacteraceae--FJ897494 (Valid)	82.98465829846583
Marivirga harenae--Marivirgaceae--AB078071 (Valid)	82.85714285714286
Hymenobacter metallilatus--Hymenobacteraceae--MH229471 (Valid)	82.72789581905414
Adhaeribacter rhizoryzae--Hymenobacteraceae--MH744625--NOT VALID	82.65376641326884
Pontibacter aurantiacus--Hymenobacteraceae--KT361203 (Valid)	82.5997248968363
Pontibacter xinjiangensis--Hymenobacteraceae--FJ004994 (Valid)	82.45125348189416
Pontibacter saemangeumensis--Hymenobacteraceae--JN607163 (Valid)	82.42159008023341
Hymenobacter perfusus--Hymenobacteraceae--HM032896 (Valid)	82.40429818670249
Marivirga sericea--Marivirgaceae--AB078081 (Valid)	82.38095238095238
Pontibacter silvestris--Hymenobacteraceae--MG547902 (Valid)	82.34501347708894
Pontibacter chitinilyticus--Hymenobacteraceae--KY924850--NOT VALID	82.25371120107962
Pontibacter rugosus--Hymenobacteraceae--KR674127 (Valid)	82.12795549374131
Hymenobacter coccineus--Hymenobacteraceae--MDZA01000272 (Valid)	82.0836098208361
Flexithrix dorotheae--Flammeovirgaceae--ARBP01000033 (Valid)	82.0187165775401
Adhaeribacter terreus--Hymenobacteraceae--EU682684 (Valid)	81.97481776010603
Pedobacter nanyangensis--Sphingobacteriaceae--KM210514 (Valid)	81.86738836265224
Hymenobacter chitinivorans--Hymenobacteraceae--Y18837 (Valid)	81.76979374584164
Cecembia lonarensis--Cyclobacteriaceae--FN393747 (Valid)	81.76392572944296
Hymenobacter gelipurpurascens--Hymenobacteraceae--Y18836 (Valid)	81.74550299800133
Hymenobacter sediminis--Hymenobacteraceae--MH424461--NOT VALID	81.61911081619111
Schleiferia thermophila--Schleiferiaceae--HQ172900 (Valid)	81.52610441767068
Cecembia calidifontis--Cyclobacteriaceae--HE806326 (Valid)	81.45917001338688
Hymenobacter mucosus--Hymenobacteraceae--AB859259 (Valid)	81.24585818422797
