#Matching species	Similarity (%)
Acidiferrimicrobium australe--Acidimicrobiaceae--MF503098--NOT VALID	84.4632768361582
Acidimicrobium ferrooxidans--Acidimicrobiaceae--CP001631 (Valid)	84.36018957345972
Nocardioides phosphati--Nocardioidaceae--KX426598 (Valid)	83.25471698113208
Egibacter rhizosphaerae--Egibacteraceae--KR605111 (Valid)	83.06264501160094
Tenggerimyces mesophilus--Actinopolymorphaceae--KP284443 (Valid)	82.75058275058275
Nocardioides echinoideorum--Nocardioidaceae--KM085325 (Valid)	82.20140515222482
Brevibacterium senegalense--Brevibacteriaceae--JF824806 (Valid)	82.17592592592592
Micromonospora luteifusca--Micromonosporaceae--FN658633 (Valid)	82.15962441314554
Micromonospora lupini--Micromonosporaceae--AJ783996 (Valid)	82.15962441314554
Nocardioides jishulii--Nocardioidaceae--MK215795--NOT VALID	82.15962441314554
Saccharothrix syringae--Pseudonocardiaceae--AF114812 (Valid)	82.11764705882352
Streptomyces thermogriseus--Streptomycetaceae--AB249980 (Valid)	82.1078431372549
Streptomyces thermovulgaris--Streptomycetaceae--Z68094 (Valid)	82.1078431372549
Galactobacter valiniphilus--Micrococcaceae--MH119719--NOT VALID	82.10023866348448
Plantactinospora soyae--Micromonosporaceae--KM359703 (Valid)	81.92488262910797
Micromonospora ureilytica--Micromonosporaceae--FN658641 (Valid)	81.92488262910797
Micromonospora parathelypteridis--Micromonosporaceae--KU997023 (Valid)	81.88235294117648
Actinoplanes deserti--Micromonosporaceae--KT946775 (Valid)	81.88235294117648
Brevibacterium jeotgali--Brevibacteriaceae--JX152779 (Valid)	81.86274509803921
Microlunatus endophyticus--Propionibacteriaceae--KU168417 (Valid)	81.77570093457945
Streptomyces mashuensis--Streptomycetaceae--X79323 (Valid)	81.77570093457945
Streptomyces pratens--Streptomycetaceae--FR692098 (Valid)	81.77570093457945
Streptomyces herbaceus--Streptomycetaceae--FR692091 (Valid)	81.77570093457945
Micromonospora chokoriensis--Micromonosporaceae--AB241454 (Valid)	81.75355450236967
Micromonospora nigra--Micromonosporaceae--X92609 (Valid)	81.71021377672209
Plantactinospora solaniradicis--Micromonosporaceae--KR149296 (Valid)	81.69014084507043
Micromonospora violae--Micromonosporaceae--KC161209 (Valid)	81.69014084507043
Micromonospora taraxaci--Micromonosporaceae--KC439463 (Valid)	81.69014084507043
Georgenia soli--Bogoriellaceae--FN356976 (Valid)	81.5668202764977
Cnuibacter physcomitrellae--Microbacteriaceae--KP334124 (Valid)	81.48148148148148
Micromonospora vinacea--Micromonosporaceae--FN658651 (Valid)	81.45539906103286
Micromonospora zamorensis--Micromonosporaceae--FN658656 (Valid)	81.45539906103286
Iamia majanohamensis--Iamiaceae--AB360448 (Valid)	81.40096618357488
Microlunatus speluncae--Propionibacteriaceae--MF480393--NOT VALID	81.3953488372093
Arthrobacter deserti--Micrococcaceae--KT946776 (Valid)	81.3953488372093
Marmoricola endophyticus--Nocardioidaceae--KY921599 (Valid)	81.07476635514018
Brachybacterium huguangmaarense--Dermabacteraceae--JX398975 (Valid)	81.01851851851852
Micromonospora orduensis--Micromonosporaceae--KF494805--NOT VALID	80.98591549295774
Glutamicibacter creatinolyticus--Micrococcaceae--D88211 (Valid)	80.78703703703704
Jonesia quinghaiensis--Jonesiaceae--AJ626896 (Valid)	80.73394495412845
Isoptericola jiangsuensis--Promicromonosporaceae--EU852101 (Valid)	80.65268065268066
Aeromicrobium camelliae--Nocardioidaceae--KJ874351 (Valid)	80.46511627906978
Streptomyces poonensis--Streptomycetaceae--DQ445792 (Valid)	80.46511627906978
Intrasporangium mesophilum--Intrasporangiaceae--HQ204221 (Valid)	80.41237113402062
Sanguibacter inulinus--Jonesiaceae--X79451 (Valid)	80.04640371229699
Brevibacterium album--Brevibacteriaceae--EF158852 (Valid)	80.04587155963303
Beutenbergia cavernae--Beutenbergiaceae--CP001618 (Valid)	80.0
Nocardioides guangzhouensis--Nocardioidaceae--MK112565--NOT VALID	79.95337995337995
Pedococcus dokdonensis--Intrasporangiaceae--LT629711 (Valid)	79.40503432494279
Microbacterium paludicola--Microbacteriaceae--AJ853909 (Valid)	78.44036697247707
