#Matching species	Similarity (%)
Salisaeta longa--Salisaetaceae--ATTH01000001 (Valid)	92.54237288135593
Longibacter salinarum--Salinibacteraceae--KU954547 (Valid)	91.09826589595376
Longimonas halophila--Salinibacteraceae--KF955302 (Valid)	90.97222222222221
Natronotalea proteinilytica--Rhodothermaceae--KU720569 (Valid)	90.72398190045249
Longimonas haloalkaliphila--Salinibacteraceae--KU720570 (Valid)	89.70588235294117
Salinivenus lutea--Salinibacteraceae--HQ197983 (Valid)	89.07657657657657
Salinivenus iranica--Salinibacteraceae--HQ197982 (Valid)	88.06306306306307
Salinibacter ruber--Salinibacteraceae--AF323500 (Valid)	87.55707762557078
Roseithermus sacchariphilus--Salisaetaceae--MG603595 (Valid)	87.34463276836159
Salinibacter altiplanensis--Salinibacteraceae--LT160741 (Valid)	86.12099644128114
Rubricoccus marinus--Rubricoccaceae--AB545808 (Valid)	85.385500575374
Rhodothermus marinus--Rhodothermaceae--X80994 (Valid)	85.24774774774775
Rhodothermus profundi--Rhodothermaceae--FJ624399 (Valid)	84.8729792147806
Rubrivirga profundi--Rubricoccaceae--KR108283 (Valid)	84.37856328392246
Rubrivirga marina--Rubricoccaceae--JQ906088 (Valid)	83.80281690140845
Methyloligella solikamskensis--Hyphomicrobiaceae--JQ773444 (Valid)	81.67664670658684
Rhodopseudomonas julia--Nitrobacteraceae--AB087720 (Valid)	81.24253285543608
Bradyrhizobium kavangense--Nitrobacteraceae--KP899562 (Valid)	81.2
Methyloligella halotolerans--Hyphomicrobiaceae--JQ773443 (Valid)	81.07784431137725
Bradyrhizobium canariense--Nitrobacteraceae--AJ558025 (Valid)	81.04886769964243
Bradyrhizobium japonicum--Nitrobacteraceae--U69638 (Valid)	81.02625298329356
Bradyrhizobium americanum--Nitrobacteraceae--KU991833 (Valid)	80.97502972651606
Bradyrhizobium yuanmingense--Nitrobacteraceae--AB509380 (Valid)	80.95238095238095
Afifella marina--Afifellaceae--D30790 (Valid)	80.90575275397796
Bradyrhizobium daqingense--Nitrobacteraceae--HQ231274 (Valid)	80.86838534599728
Bradyrhizobium shewense--Nitrobacteraceae--FMAI01000000 (Valid)	80.78291814946618
Afifella aestuarii--Afifellaceae--LT622289--NOT VALID	80.70404172099087
Bradyrhizobium ottawaense--Nitrobacteraceae--JN186270 (Valid)	80.57285180572852
Bradyrhizobium symbiodeficiens--Nitrobacteraceae--KP768783--NOT VALID	80.57285180572852
Bradyrhizobium subterraneum--Nitrobacteraceae--KP308152 (Valid)	80.40712468193384
Ferruginivarius sediminum--Rhodospirillaceae--KY489984--NOT VALID	80.18757327080891
Bradyrhizobium ivorense--Nitrobacteraceae--KX396570--NOT VALID	80.1526717557252
Desulfocurvus vexinensis--Desulfovibrionaceae--DQ841177 (Valid)	80.06833712984054
Bradyrhizobium neotropicale--Nitrobacteraceae--KF927051 (Valid)	79.87179487179488
Gracilimonas halophila--Balneolaceae--KU987442 (Valid)	79.60602549246813
Gracilimonas rosea--Balneolaceae--KC686334 (Valid)	79.51668584579977
Gracilimonas tropica--Balneolaceae--AQXG01000022 (Valid)	79.27519818799547
Gracilimonas amylolytica--Balneolaceae--KT985637 (Valid)	79.25591882750845
Aliifodinibius halophilus--Balneolaceae--KR559733 (Valid)	79.23433874709977
Halochromatium glycolicum--Chromatiaceae--X93472 (Valid)	79.15194346289752
Aliifodinibius sediminis--Balneolaceae--JQ923476 (Valid)	78.57142857142857
Aliifodinibius roseus--Balneolaceae--JQ923475 (Valid)	78.51239669421489
Aliifodinibius salicampi--Balneolaceae--LC198077 (Valid)	78.29736211031175
Aliifodinibius saliphilus--Balneolaceae--LC198072--NOT VALID	78.28709288299156
Calorithrix insularis--Calditrichaeota incertae sedis--KU306340 (Valid)	78.14269535673839
Gracilimonas mengyeensis--Balneolaceae--KC561141 (Valid)	78.05755395683454
Balneola alkaliphila--Balneolaceae--EU008564 (Valid)	77.82857142857142
Aquisalimonas halophila--Ectothiorhodospiraceae--KC577145 (Valid)	77.75255391600454
Aquisalimonas lutea--Ectothiorhodospiraceae--HF954114 (Valid)	77.61363636363636
Hymenobacter psychrophilus--Hymenobacteraceae--GQ131579 (Valid)	77.53705815279362
