#Matching species	Similarity (%)
Halochromatium glycolicum--Chromatiaceae--X93472 (Valid)	92.71111111111111
Thiohalocapsa marina--Chromatiaceae--AM491592 (Valid)	92.26033421284082
Thiorhodospira sibirica--Ectothiorhodospiraceae--AGFD01000020 (Valid)	92.0662598081953
Halochromatium roseum--Chromatiaceae--AM283535 (Valid)	92.0606601248885
Halochromatium salexigens--Chromatiaceae--X98597 (Valid)	92.0
Ectothiorhodospira magna--Ectothiorhodospiraceae--HM149323 (Valid)	91.51943462897526
Thiohalocapsa halophila--Chromatiaceae--AJ002796 (Valid)	91.4818101153505
Ectothiorhodospira salini--Ectothiorhodospiraceae--FM244738 (Valid)	91.39981701738334
Acidihalobacter aeolianus--Ectothiorhodospiraceae--CP017448 (Valid)	91.30434782608695
Thioalkalivibrio denitrificans--Ectothiorhodospiraceae--AF126545--NOT VALID	91.18165784832452
Thioprofundum hispidum--Thioprofundaceae--AB266389 (Valid)	90.87719298245615
Thioalkalivibrio sulfidiphilus--Ectothiorhodospiraceae--EU709878 (Valid)	90.85144927536231
Acidihalobacter prosperus--Ectothiorhodospiraceae--JQSG02000006 (Valid)	90.78467153284672
Thioflavicoccus mobilis--Chromatiaceae--AJ010125 (Valid)	90.77196095829636
Thioalkalivibrio thiocyanodenitrificans--Ectothiorhodospiraceae--AY360060 (Valid)	90.77060931899642
Marichromatium gracile--Chromatiaceae--EU850806 (Valid)	90.70990359333918
Marichromatium purpuratum--Chromatiaceae--CP007031 (Valid)	90.69565217391305
Thioalkalivibrio paradoxus--Ectothiorhodospiraceae--AF151432--NOT VALID	90.69148936170212
Thiococcus pfennigii--Chromatiaceae--Y12373 (Valid)	90.6832298136646
Thioalbus denitrificans--Ectothiorhodospiraceae--EU837269 (Valid)	90.61371841155234
Phaeobacterium nitratireducens--Chromatiaceae--HF968497 (Valid)	90.58927000879507
Inmirania thermothiophila--Ectothiorhodospiraceae--KT159732 (Valid)	90.57591623036649
Aquisalimonas halophila--Ectothiorhodospiraceae--KC577145 (Valid)	90.51348999129678
Thiorhodovibrio winogradskyi--Chromatiaceae--AB016986 (Valid)	90.50576752440107
Thioprofundum lithotrophicum--Thioprofundaceae--AB468957 (Valid)	90.50131926121372
Thiobaca trueperi--Chromatiaceae--AJ404006 (Valid)	90.48042704626334
Alkalilimnicola ehrlichii--Ectothiorhodospiraceae--AF406554 (Valid)	90.4170363797693
Phaeochromatium fluminis--Chromatiaceae--FM210274 (Valid)	90.41591320072332
Marichromatium indicum--Chromatiaceae--AJ543328 (Valid)	90.409764603313
Thioalkalivibrio thiocyanoxidans--Ectothiorhodospiraceae--ARQK01000032--NOT VALID	90.409764603313
Thiorhodococcus kakinadensis--Chromatiaceae--AM282561 (Valid)	90.36251105216623
Ectothiorhodosinus mongolicus--Ectothiorhodospiraceae--AY298904 (Valid)	90.35714285714286
Acidihalobacter ferrooxydans--Ectothiorhodospiraceae--CP019434 (Valid)	90.34782608695652
Thioalkalivibrio versutus--Ectothiorhodospiraceae--FR749906--NOT VALID	90.2439024390244
Aquisalimonas asiatica--Ectothiorhodospiraceae--AM404263 (Valid)	90.14821272885789
Aquisalimonas lutea--Ectothiorhodospiraceae--HF954114 (Valid)	90.06968641114983
Alkalilimnicola halodurans--Ectothiorhodospiraceae--AJ404972--NOT VALID	90.00876424189308
Imhoffiella purpurea--Chromatiaceae--HF562219 (Valid)	89.87676056338029
Marichromatium bheemlicum--Chromatiaceae--AM180952 (Valid)	89.85890652557319
Thioalkalivibrio nitratis--Ectothiorhodospiraceae--AF126547--NOT VALID	89.84238178633976
Thiodictyon elegans--Chromatiaceae--EF999973 (Valid)	89.77777777777777
Spongiibacter tropicus--Spongiibacteraceae--ATUS01000006 (Valid)	89.61605584642234
Thiocapsa marina--Chromatiaceae--AFWV01000002 (Valid)	89.45074106364429
Lamprocystis purpurea--Chromatiaceae--ARBC01000182 (Valid)	89.45074106364429
Thiorhodococcus minor--Chromatiaceae--FN293057 (Valid)	89.44099378881988
Rhabdochromatium marinum--Chromatiaceae--X84316 (Valid)	89.44099378881988
Ectothiorhodospira shaposhnikovii--Ectothiorhodospiraceae--M59151 (Valid)	89.39130434782608
Lamprocystis roseopersicina--Chromatiaceae--AJ006063 (Valid)	89.27637314734089
Thiocystis chemoclinalis--Chromatiaceae--AM086641 (Valid)	89.1891891891892
Thiocystis cadagnonensis--Chromatiaceae--AM086640 (Valid)	89.0148212728858
