#Matching species	Similarity (%)
Acetivibrio thermocellus--Oscillospiraceae--CP000568--NOT VALID	85.70268074735988
Pseudobacteroides cellulosolvens--Oscillospiraceae--HE862234 (Valid)	85.67941415785191
Acetivibrio cellulolyticus--Oscillospiraceae--AEDB02000059 (Valid)	85.0328947368421
Acetivibrio aldrichii--Oscillospiraceae--X71846--NOT VALID	84.75957620211899
Acetivibrio clariflavus--Oscillospiraceae--AB186359--NOT VALID	84.7008547008547
Acetivibrio straminisolvens--Oscillospiraceae--AB125279--NOT VALID	84.68697123519459
Acetivibrio alkalicellulosi--Oscillospiraceae--AY959944--NOT VALID	84.58989229494614
Ruminiclostridium cellobioparum--Oscillospiraceae--FR733680 (Valid)	84.48415922014622
Ruminiclostridium cellobioparum--Oscillospiraceae--X71856 (Valid)	84.47154471544715
Ruminiclostridium cellulolyticum--Oscillospiraceae--CP001348 (Valid)	84.18907905460473
Acetivibrio mesophilus--Oscillospiraceae--MK138666--NOT VALID	84.13910093299405
Ruminiclostridium hungatei--Oscillospiraceae--FR749966 (Valid)	83.90243902439025
Petroclostridium xylanilyticum--Oscillospiraceae--KT630605 (Valid)	83.69565217391305
Ruminiclostridium sufflavum--Oscillospiraceae--AB267266 (Valid)	83.5559265442404
Monoglobus pectinilyticus--Oscillospiraceae--KY978733 (Valid)	83.52842809364549
Gottschalkia acidurici--Gottschalkiaceae--HE582772 (Valid)	83.48323793949305
Ruminiclostridium josui--Oscillospiraceae--AB011057 (Valid)	83.46055979643766
Thermohalobacter berrensis--Clostridiaceae--AF113543 (Valid)	83.442088091354
Saccharofermentans acetigenes--Oscillospiraceae--AB910750 (Valid)	83.41666666666666
Dehalobacter restrictus--Peptococcaceae--CP007033 (Valid)	83.27974276527331
Ercella succinigenes--Oscillospiraceae--HG003571 (Valid)	83.16666666666667
Rhabdanaerobium thermarum--Eubacteriaceae--KR054687 (Valid)	83.03425774877651
Mageeibacillus indolicus--Oscillospiraceae--GQ900631 (Valid)	82.98926507018992
Paenibacillus borealis--Paenibacillaceae--AJ011322 (Valid)	82.98217179902755
Desulfotomaculum reducens--Peptococcaceae--CP000612 (Valid)	82.92682926829268
Desulfotomaculum hydrothermale--Peptococcaceae--EF081293 (Valid)	82.73322422258592
Paenibacillus ehimensis--Paenibacillaceae--AB021184 (Valid)	82.70008084074374
Paenibacillus taiwanensis--Paenibacillaceae--DQ890521 (Valid)	82.64729620661824
Paenibacillus profundus--Paenibacillaceae--AB712351 (Valid)	82.5910931174089
Paenibacillus arcticus--Paenibacillaceae--KP900012 (Valid)	82.57956448911223
Paenibacillus swuensis--Paenibacillaceae--CP011388 (Valid)	82.55627009646302
Succinispira mobilis--Acidaminococcaceae--AQZZ01000002 (Valid)	82.5487012987013
Desulfitobacterium hafniense--Peptococcaceae--CP001336 (Valid)	82.51410153102337
Paenibacillus apiarius--Paenibacillaceae--AB073201 (Valid)	82.48587570621469
Paenibacillus medicaginis--Paenibacillaceae--KF974436 (Valid)	82.47588424437299
Paenibacillus thiaminolyticus--Paenibacillaceae--AB073197 (Valid)	82.43464052287581
Paenibacillus stellifer--Paenibacillaceae--AJ316013 (Valid)	82.42914979757086
Desulfitobacterium metallireducens--Peptococcaceae--CP007032 (Valid)	82.40963855421687
Paenibacillus turicensis--Paenibacillaceae--AF378694 (Valid)	82.31511254019293
Paenibacillus castaneae--Paenibacillaceae--EU099594 (Valid)	82.31511254019293
Paenibacillus macquariensis--Paenibacillaceae--AB360546 (Valid)	82.30088495575221
Tepidibacillus fermentans--Bacillaceae--KC242245 (Valid)	82.27009113504556
Bacillus horti--Bacillaceae--D87035 (Valid)	82.25674570727719
Paenibacillus chitinolyticus--Paenibacillaceae--AB021183 (Valid)	82.16303470540758
Paenibacillus wynnii--Paenibacillaceae--AJ633647 (Valid)	82.09677419354838
Exiguobacterium undae--Caryophanales incertae sedis--DQ019165 (Valid)	81.97908286403862
Exiguobacterium antarcticum--Caryophanales incertae sedis--DQ019164 (Valid)	81.89863234111023
Bacillus wiedmannii--Bacillaceae--KU198626 (Valid)	81.70829975825947
Bacillus fungorum--Bacillaceae--MG601116--NOT VALID	81.6867469879518
Halobacillus halophilus--Bacillaceae--HE717023 (Valid)	81.60642570281125
