#Matching species	Similarity (%)
Algisphaera agarilytica--Phycisphaeraceae--AB845176 (Valid)	82.94573643410853
Phycisphaera mikurensis--Phycisphaeraceae--AP012338 (Valid)	82.51231527093597
Thiocapsa marina--Chromatiaceae--AFWV01000002 (Valid)	78.03030303030303
Allochromatium vinosum--Chromatiaceae--CP001896 (Valid)	77.02020202020202
Tepidisphaera mucosa--Tepidisphaeraceae--KM036168 (Valid)	76.13065326633166
Thiohalocapsa marina--Chromatiaceae--AM491592 (Valid)	75.83547557840618
Marichromatium purpuratum--Chromatiaceae--CP007031 (Valid)	75.75
Thermochromatium tepidum--Chromatiaceae--M59150 (Valid)	75.5
Leptothrix mobilis--Comamonadaceae--X97071 (Valid)	75.3731343283582
Lentisphaera araneosa--Lentisphaeraceae--ABCK01000020 (Valid)	75.3731343283582
Chitiniphilus eburneus--Chromobacteriaceae--MN328250--NOT VALID	74.81481481481481
Desulfovibrio marrakechensis--Desulfovibrionaceae--AM947130 (Valid)	74.75247524752476
Chitiniphilus shinanonensis--Chromobacteriaceae--AB453176 (Valid)	74.68982630272953
Acidovorax caeni--Comamonadaceae--AM084006 (Valid)	74.6268656716418
Lentisphaera marina--Lentisphaeraceae--JN175275 (Valid)	74.61538461538461
Phaeobacterium nitratireducens--Chromatiaceae--HF968497 (Valid)	74.61139896373057
Acidithiobacillus thiooxidans--Acidithiobacillaceae--AFOH01000120 (Valid)	74.5
Malikia granosa--Comamonadaceae--AJ627188 (Valid)	74.37810945273633
Lamprocystis purpurea--Chromatiaceae--ARBC01000182 (Valid)	74.37185929648241
Hydrogenophaga aquatica--Comamonadaceae--KU358714 (Valid)	74.3142144638404
Paraburkholderia bannensis--Burkholderiaceae--AB561874 (Valid)	74.25742574257426
Lautropia mirabilis--Burkholderiaceae--AEQP01000026 (Valid)	74.25742574257426
Desulfovibrio desulfuricans--Desulfovibrionaceae--AF192153 (Valid)	74.2014742014742
Acidovorax wautersii--Comamonadaceae--JQ946365 (Valid)	73.94540942928039
Acidovorax carolinensis--Comamonadaceae--EU910093--NOT VALID	73.88059701492537
Schlegelella thermodepolymerans--Comamonadaceae--AY152824 (Valid)	73.88059701492537
Ottowia oryzae--Comamonadaceae--MH031704 (Valid)	73.76237623762376
Desulfovibrio magneticus--Desulfovibrionaceae--AP010904 (Valid)	73.72262773722628
Simplicispira lacusdiani--Comamonadaceae--MG708102 (Valid)	73.6318407960199
Treponema ruminis--Treponemataceae--GU566698 (Valid)	73.56687898089172
Noviherbaspirillum massiliense--Oxalobacteraceae--JN657219 (Valid)	73.51485148514851
Paraburkholderia caseinilytica--Burkholderiaceae--MF950896 (Valid)	73.51485148514851
Cupriavidus agavae--Burkholderiaceae--HQ914245--NOT VALID	73.51485148514851
Simplicispira suum--Comamonadaceae--MH032763 (Valid)	73.26732673267327
Trinickia fusca--Burkholderiaceae--MH393403 (Valid)	73.26732673267327
Cupriavidus necator--Burkholderiaceae--CP002878 (Valid)	73.26732673267327
Herminiimonas arsenicoxydans--Oxalobacteraceae--AY728038 (Valid)	73.01980198019803
Thauera hydrothermalis--Zoogloeaceae--MF033446 (Valid)	72.88557213930348
Paraburkholderia dinghuensis--Burkholderiaceae--KP938222 (Valid)	72.77227722772277
Paraburkholderia sacchari--Burkholderiaceae--AF263278 (Valid)	72.636815920398
Paraburkholderia kururiensis--Burkholderiaceae--AB024310 (Valid)	72.61306532663316
Herbaspirillum frisingense--Oxalobacteraceae--AEEC02000072 (Valid)	72.54901960784314
Chromobacterium phragmitis--Chromobacteriaceae--MH824425--NOT VALID	72.54901960784314
Burkholderia catarinensis--Burkholderiaceae--KR013050--NOT VALID	72.52475247524752
Herbaspirillum huttiense--Oxalobacteraceae--AB109890 (Valid)	72.48157248157248
Chitinimonas taiwanensis--Burkholderiaceae--AY323827 (Valid)	72.45657568238212
Burkholderia vietnamiensis--Burkholderiaceae--AF097534 (Valid)	72.38805970149254
Thiorhodospira sibirica--Ectothiorhodospiraceae--AGFD01000020 (Valid)	72.38805970149254
Pandoraea fibrosis--Burkholderiaceae--KX712083 (Valid)	72.30392156862744
Burkholderia glumae--Burkholderiaceae--AMRF01000003 (Valid)	72.27722772277228
