#Matching species	Similarity (%)
Staphylothermus hellenicus--Desulfurococcaceae--CP002051 (Valid)	74.73684210526315
Methanobacterium bryantii--Methanobacteriaceae--AY196657 (Valid)	74.3421052631579
Methanobacterium movilense--Methanobacteriaceae--JF812256 (Valid)	74.2520398912058
Archaeoglobus sulfaticallidus--Archaeoglobaceae--FJ810190 (Valid)	74.15929203539822
Methanobacterium aarhusense--Methanobacteriaceae--AY386124 (Valid)	74.15094339622641
Methanobacterium veterum--Methanobacteriaceae--EF016285 (Valid)	73.9946380697051
Methanobacterium oryzae--Methanobacteriaceae--AF028690 (Valid)	73.86363636363636
Geoglobus ahangari--Archaeoglobaceae--AF220165 (Valid)	73.77777777777777
Methanobacterium petrolearium--Methanobacteriaceae--AB542742 (Valid)	73.74551971326166
Methanobacterium formicicum--Methanobacteriaceae--AF169245 (Valid)	73.66997294860235
Methanothermobacter crinale--Methanobacteriaceae--HQ283273 (Valid)	73.665791776028
Methanobacterium arcticum--Methanobacteriaceae--DQ517520 (Valid)	73.57830271216098
Methanothermobacter tenebrarum--Methanobacteriaceae--AB523785 (Valid)	73.5632183908046
Methanobacterium subterraneum--Methanobacteriaceae--X99044--NOT VALID	73.47122302158273
Desulfurococcus mucosus--Desulfurococcaceae--CP002363 (Valid)	73.39771729587358
Methanobacterium beijingense--Methanobacteriaceae--AY350742 (Valid)	73.36907953529938
Methanoregula formicica--Methanoregulaceae--AB479390 (Valid)	73.0837789661319
Methanobacterium ferruginis--Methanobacteriaceae--AB542743 (Valid)	73.08031774051192
Methanofervidicoccus abyssi--Methanococcaceae--BFAX01000000 (Valid)	72.94220665499125
Thermococcus paralvinellae--Thermococcaceae--CP006965 (Valid)	72.91849255039439
Methanomicrobium mobile--Methanomicrobiaceae--M59142 (Valid)	72.73526824978013
Thermococcus barophilus--Thermococcaceae--AY099172 (Valid)	72.72727272727273
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	72.71028037383176
Methanobacterium palustre--Methanobacteriaceae--AF093061 (Valid)	72.70294380017842
Thermococcus chitonophagus--Thermococcaceae--AY099175 (Valid)	72.66729500471254
Thermococcus nautili--Thermococcaceae--AY099161 (Valid)	72.6148409893993
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	72.60755048287973
Pyrococcus furiosus--Thermococcaceae--AE009950 (Valid)	72.52843394575677
Pyrococcus woesei--Thermococcaceae--HE654000 (Valid)	72.52843394575677
Pyrococcus kukulkanii--Thermococcaceae--CP010835 (Valid)	72.52843394575677
Pyrococcus yayanosii--Thermococcaceae--EU682399 (Valid)	72.52843394575677
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	72.48201438848922
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	72.48028045574057
Methanolinea mesophila--Methanoregulaceae--AB447467 (Valid)	72.45989304812835
Methanomicrobium antiquum--Methanomicrobiaceae--AB370246 (Valid)	72.45989304812835
Thermococcus celer--Thermococcaceae--AY099174 (Valid)	72.4290780141844
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	72.39263803680981
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	72.39263803680981
Thermococcus siculi--Thermococcaceae--AY099185 (Valid)	72.36492471213464
Thermococcus stetteri--Thermococcaceae--AY099186 (Valid)	72.3404255319149
Pyrococcus horikoshii--Thermococcaceae--AY099169 (Valid)	72.31040564373897
Thermococcus barossii--Thermococcaceae--AY099173 (Valid)	72.24669603524228
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	72.21735319894829
Thermococcus hydrothermalis--Thermococcaceae--AY099179 (Valid)	72.14854111405835
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	72.13403880070547
Thermococcus peptonophilus--Thermococcaceae--AY099183 (Valid)	72.12389380530973
Methanoregula boonei--Methanoregulaceae--DQ282124 (Valid)	72.078501338091
Methanoculleus taiwanensis--Methanomicrobiaceae--KM111599 (Valid)	72.01426024955437
Thermococcus profundus--Thermococcaceae--AY099184 (Valid)	72.00704225352112
Pyrococcus glycovorans--Thermococcaceae--AY099168 (Valid)	72.0
