#Matching species	Similarity (%)
Loriellopsis cavernicola--Symphyonemataceae--HM748318--NOT VALID	86.11304954640615
Fortiea necridiiformans--Fortieaceae--MT556637--NOT VALID	85.63573883161511
Crinalium epipsammum--Gomontiellaceae--AB115964 (Valid)	85.51434569629112
Pantanalinema rosaneae--Pseudoanabaenaceae--KF246483 (Valid)	85.34722222222221
Desmonostoc salinum--Nostocaceae--KX787933 (Valid)	85.11080332409972
Kryptousia macronema--Tolypothrichaceae--KY508610--NOT VALID	85.0828729281768
Kryptousia microlepis--Tolypothrichaceae--KY508612 (Valid)	84.9514563106796
Iphinoe spelaeobios--Symphyonemataceae--HM748317--NOT VALID	84.75524475524475
Foliisarcina bertiogensis--Xenococcaceae--KT731153 (Valid)	84.69241773962804
Halotia branconii--Nostocaceae--KJ843312 (Valid)	84.65277777777777
Aliinostoc morphoplasticum--Nostocaceae--KY403996 (Valid)	84.62064251537936
Halotia longispora--Nostocaceae--KJ843313 (Valid)	84.58333333333333
Halotia wernerae--Nostocaceae--KC695852 (Valid)	84.58333333333333
Desikacharya soli--Nostocaceae--MH036168 (Valid)	84.46132596685084
Prochlorothrix hollandica--Pseudanabaenaceae--ANKN01000130 (Valid)	84.43526170798899
Prochlorococcus marinus--Synechococcaceae--AF180967 (Valid)	84.40303657694962
Nostoc neudorfense--Nostocaceae--MK300544--NOT VALID	84.39862542955326
Prochlorococcus marinus--Synechococcaceae--AE017126 (Valid)	84.12698412698413
Desikacharya nostocoides--Nostocaceae--MH036167 (Valid)	84.02203856749311
Alkalinema pantanalense--Pseudanabaenaceae--KF246494 (Valid)	83.95833333333333
Cephalothrix lacustris--Oscillatoriaceae--KJ994513--NOT VALID	83.9446366782007
Cephalothrix komarekiana--Oscillatoriaceae--KJ994514--NOT VALID	83.87543252595155
Chalicogloea cavernicola--Chroococcaceae--JQ967037--NOT VALID	83.62614195361911
Phyllonema aviceniicola--Rivulariaceae--KT731158 (Valid)	83.5361488904796
Halospirulina tapeticola--Spirulinaceae--Y18791 (Valid)	83.52769679300292
Ancylothrix terrestris--Phormidiaceae--KT819199 (Valid)	83.37874659400545
Planktothricoides raciborskii--Microcoleaceae--AB045960 (Valid)	83.29637841832964
Gloeomargarita lithophora--Gloeomargaritaceae--CP017675--NOT VALID	83.27645051194538
Rubidibacter lacunae--Aphanothecaceae--EF126149 (Valid)	82.82527881040892
Desikacharya thermotolerans--Nostocaceae--KX252675 (Valid)	80.98654708520179
Halothermothrix orenii--Halanaerobiaceae--CP001098 (Valid)	80.41237113402062
Tissierella praeacuta--Tissierellaceae--X80841 (Valid)	79.37158469945356
Vampirovibrio chlorellavorus--Bdellovibrionaceae--HM038000 (Valid)	79.36170212765957
Tissierella creatinini--Tissierellaceae--FR749955 (Valid)	78.96174863387978
Anaerosalibacter bizertensis--Clostridiaceae--HQ534365 (Valid)	78.87901572112098
Clostridium viride--Clostridiaceae--X81125 (Valid)	78.81533101045297
Helcococcus kunzii--Peptoniphilaceae--AGEI01000004 (Valid)	78.81066302118934
Sporanaerobacter acetigenes--Eubacteriales incertae sedis--AF358114 (Valid)	78.80027266530334
Desulfitispora alkaliphila--Peptococcaceae--FJ788525 (Valid)	78.77927608232788
Thermoclostridium stercorarium--Oscillospiraceae--AF266461 (Valid)	78.62021857923497
Tepidimicrobium xylanilyticum--Clostridiaceae--EF522948 (Valid)	78.4741144414169
Anaerobium acetethylicum--Eubacteriaceae--FMKA01000073 (Valid)	78.46987136086662
Turicibacter sanguinis--Turicibacteraceae--AF349724 (Valid)	78.45944103612815
Clostridium populeti--Clostridiaceae--X71853 (Valid)	78.42465753424658
Ruminococcus flavefaciens--Oscillospiraceae--AM915269 (Valid)	78.16949152542372
Methyloligella halotolerans--Hyphomicrobiaceae--JQ773443 (Valid)	78.15126050420169
Rhabdanaerobium thermarum--Eubacteriaceae--KR054687 (Valid)	78.10169491525424
Niveispirillum cyanobacteriorum--Azospirillaceae--KJ862840 (Valid)	77.7319587628866
Niveispirillum lacus--Azospirillaceae--MF776580 (Valid)	77.72446881425634
Gracilibacter thermotolerans--Gracilibacteraceae--DQ117465 (Valid)	76.53352353780313
