#Matching species	Similarity (%)
Desulfatiglans anilini--Desulfobacteraceae--AJ237601 (Valid)	88.75638841567292
Desulfatiglans parachlorophenolica--Desulfobacteraceae--AB763347 (Valid)	88.12392426850259
Desulfoluna spongiiphila--Desulfobacteraceae--EF187256 (Valid)	86.3406408094435
Desulfobacterium indolicum--Desulfobacteraceae--AJ237607 (Valid)	86.22448979591837
Desulfosalsimonas propionicica--Desulfobacteraceae--DQ067422 (Valid)	85.88850174216029
Desulfococcus multivorans--Desulfobacteraceae--AF418173 (Valid)	85.88235294117646
Desulfatibacillum aliphaticivorans--Desulfobacteraceae--AUCT01000040 (Valid)	85.71428571428571
Desulfococcus biacutus--Desulfobacteraceae--AJ277887 (Valid)	85.6655290102389
Desulfatirhabdium butyrativorans--Desulfobacteraceae--AUCU01000039 (Valid)	85.54621848739495
Desulfurivibrio alkaliphilus--Desulfobulbaceae--CP001940 (Valid)	85.39898132427844
Desulfatibacillum alkenivorans--Desulfobacteraceae--AY493562 (Valid)	85.21008403361344
Syntrophus buswellii--Syntrophaceae--X85131 (Valid)	85.10998307952623
Syntrophus gentianae--Syntrophaceae--X85132 (Valid)	85.10998307952623
Syntrophus aciditrophicus--Syntrophaceae--CP000252 (Valid)	85.10998307952623
Desulfuromonas acetoxidans--Desulfuromonadaceae--AAEW02000008 (Valid)	85.04201680672269
Desulfonema magnum--Desulfobacteraceae--U45989 (Valid)	84.85401459854015
Desulfonatronobacter acidivorans--Desulfobacteraceae--GU289732 (Valid)	84.82758620689656
Desulfuromonas svalbardensis--Desulfuromonadaceae--AY835388 (Valid)	84.6938775510204
Desulfatiferula olefinivorans--Desulfobacteraceae--DQ826724 (Valid)	84.68013468013467
Desulfonatronobacter acetoxydans--Desulfobacteraceae--KP223254 (Valid)	84.6551724137931
Desulfosarcina variabilis--Desulfobacteraceae--M34407 (Valid)	84.61538461538461
Dissulfurirhabdus thermomarina--Deltaproteobacteria incertae sedis--KU051627 (Valid)	84.55008488964346
Desulfofaba fastidiosa--Desulfobacteraceae--AY268891 (Valid)	84.52380952380952
Desulfatiferula berrensis--Desulfobacteraceae--HE613444 (Valid)	84.28835489833642
Desulfobulbus mediterraneus--Desulfobulbaceae--AF354663 (Valid)	84.15672913117547
Desulfofaba hansenii--Desulfobacteraceae--AF321820 (Valid)	84.0947546531303
Desulfobacca acetoxidans--Syntrophaceae--CP002629 (Valid)	84.0947546531303
Geobacter metallireducens--Geobacteraceae--CP000148 (Valid)	84.04074702886248
Desulfofrigus oceanense--Desulfobacteraceae--AF099064 (Valid)	84.006734006734
Desulfatitalea tepidiphila--Desulfobacteraceae--AB614135 (Valid)	84.0
Desulfovibrio magneticus--Desulfovibrionaceae--AP010904 (Valid)	83.98637137989779
Desulfosarcina cetonica--Desulfobacteraceae--AJ237603 (Valid)	83.93162393162393
Desulforegula conservatrix--Desulfobacteraceae--AUEY01000125 (Valid)	83.9041095890411
Desulfosarcina ovata--Desulfobacteraceae--Y17286 (Valid)	83.88214904679376
Geothermobacter ehrlichii--Geobacteraceae--AY155599 (Valid)	83.83838383838383
Desulfobulbus propionicus--Desulfobulbaceae--CP002364 (Valid)	83.8160136286201
Desulfoluna butyratoxydans--Desulfobacteraceae--AB110540 (Valid)	83.7696335078534
Desulfobacterium niacini--Desulfobacteraceae--FR733668 (Valid)	83.75634517766497
Geobacter soli--Geobacteraceae--KJ620987 (Valid)	83.61774744027304
Geomonas bemidjiensis--Geomonasaceae--CP001124--NOT VALID	83.61486486486487
Geomonas bremensis--Geomonasaceae--U96917--NOT VALID	83.53552859618716
Desulfosarcina widdelii--Desulfobacteraceae--AB610146 (Valid)	83.47826086956522
Desulfosarcina alkanivorans--Desulfobacteraceae--AB468588 (Valid)	83.33333333333334
Dissulfurimicrobium hydrothermale--Deltaproteobacteria incertae sedis--KT159733 (Valid)	83.30522765598651
Desulfomonile limimaris--Syntrophaceae--AF230531 (Valid)	83.24873096446701
Desulfofaba gelida--Desulfobacteraceae--AF099063 (Valid)	83.00884955752213
Desulfofrigus fragile--Desulfobacteraceae--AF099065 (Valid)	82.82828282828282
Pelobacter carbinolicus--Desulfuromonadaceae--CP000142 (Valid)	82.65993265993265
Desulfarculus baarsii--Desulfarculaceae--CP002085 (Valid)	82.35294117647058
Desulfobacter curvatus--Desulfobacteraceae--AF418175 (Valid)	81.61888701517707
