#Matching species	Similarity (%)
Methanomassiliicoccus luminyensis--Methanomassiliicoccaceae--HQ896499 (Valid)	82.33369683751364
Methanomethylovorans thermophila--Methanosarcinaceae--AY672821 (Valid)	78.81656804733727
Methanosaeta harundinacea--Methanosaetaceae--AY817738--NOT VALID	78.80434782608695
Methanococcoides burtonii--Methanosarcinaceae--CP000300 (Valid)	78.67247007616976
Methanococcoides alaskense--Methanosarcinaceae--AY941801 (Valid)	78.61205915813424
Methanogenium frigidum--Methanomicrobiaceae--FR749908 (Valid)	78.60262008733623
Methanomethylovorans hollandica--Methanosarcinaceae--AF120163 (Valid)	78.55555555555556
Methanomicrobium mobile--Methanomicrobiaceae--M59142 (Valid)	78.51690294438386
Methanogenium marinum--Methanomicrobiaceae--DQ177344 (Valid)	78.51690294438386
Methanoculleus taiwanensis--Methanomicrobiaceae--KM111599 (Valid)	78.46836847946726
Methanomethylovorans uponensis--Methanosarcinaceae--KC876048 (Valid)	78.3132530120482
Methanococcoides methylutens--Methanosarcinaceae--FR733669 (Valid)	78.04347826086956
Methanolinea tarda--Methanoregulaceae--AB162774 (Valid)	77.97164667393675
Methanoplanus limicola--Methanomicrobiaceae--AHKP01000003 (Valid)	77.97164667393675
Methanogenium cariaci--Methanomicrobiaceae--FR733663 (Valid)	77.97164667393675
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	77.93478260869566
Methanolacinia petrolearia--Methanomicrobiaceae--CP002117 (Valid)	77.86259541984732
Methanoplanus endosymbiosus--Methanomicrobiaceae--FR733674 (Valid)	77.86259541984732
Methanomicrobium antiquum--Methanomicrobiaceae--AB370246 (Valid)	77.6914539400666
Methanosarcina baltica--Methanosarcinaceae--AJ238648 (Valid)	77.6086956521739
Methanothermobacter thermautotrophicus--Methanobacteriaceae--AE000666 (Valid)	77.6086956521739
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	77.5
Methanoculleus hydrogenitrophicus--Methanomicrobiaceae--FJ977567 (Valid)	77.42639040348965
Methanohalophilus levihalophilus--Methanosarcinaceae--AB889605 (Valid)	77.3972602739726
Methanohalophilus halophilus--Methanosarcinaceae--FR733671 (Valid)	77.39130434782608
Methanohalophilus mahii--Methanosarcinaceae--CP001994 (Valid)	77.39130434782608
Methanoculleus receptaculi--Methanomicrobiaceae--DQ787476 (Valid)	77.38231917336394
Methanofollis ethanolicus--Methanomicrobiaceae--AB371073 (Valid)	77.35849056603774
Methanosalsum natronophilum--Methanosarcinaceae--HM053965 (Valid)	77.28260869565217
Methanotorris igneus--Methanocaldococcaceae--CP002737 (Valid)	77.28260869565217
Methanoculleus chikugoensis--Methanomicrobiaceae--AB038795 (Valid)	77.27272727272727
Methanoculleus palmolei--Methanomicrobiaceae--Y16382 (Valid)	77.23756906077348
Methanosalsum zhilinae--Methanosarcinaceae--FJ224366 (Valid)	77.17391304347827
Methanobacterium arcticum--Methanobacteriaceae--DQ517520 (Valid)	77.17391304347827
Methanolobus profundi--Methanosarcinaceae--AB370245 (Valid)	77.10176991150442
Methanosarcina lacustris--Methanosarcinaceae--AF432127 (Valid)	77.06521739130436
Methanolinea mesophila--Methanoregulaceae--AB447467 (Valid)	77.0509977827051
Methanofollis liminatans--Methanomicrobiaceae--AGCO01000007 (Valid)	76.99018538713194
Methanosphaerula palustris--Methanoregulaceae--CP001338 (Valid)	76.99018538713194
Methanosarcina vacuolata--Methanosarcinaceae--FR733661 (Valid)	76.95652173913044
Methanofollis fontis--Methanomicrobiaceae--MG437305--NOT VALID	76.94013303769401
Methanolobus psychrotolerans--Methanosarcinaceae--KX573102 (Valid)	76.90607734806629
Methanoculleus marisnigri--Methanomicrobiaceae--CP000562 (Valid)	76.88113413304252
Methanolobus bombayensis--Methanosarcinaceae--FR733684 (Valid)	76.73913043478261
Methanolobus halotolerans--Methanosarcinaceae--MG437307--NOT VALID	76.68508287292818
Methanolobus chelungpuianus--Methanosarcinaceae--EU293796 (Valid)	76.61748013620885
Methanolobus oregonensis--Methanosarcinaceae--U20152 (Valid)	76.52173913043478
Methanoregula formicica--Methanoregulaceae--AB479390 (Valid)	76.38580931263859
Methanolobus vulcani--Methanosarcinaceae--U20155 (Valid)	76.30434782608695
Methanolobus taylorii--Methanosarcinaceae--U20154 (Valid)	76.30434782608695
