#Matching species	Similarity (%)
Phycisphaera mikurensis--Phycisphaeraceae--AP012338 (Valid)	82.24137931034483
Tepidisphaera mucosa--Tepidisphaeraceae--KM036168 (Valid)	77.62237762237763
Thiocapsa marina--Chromatiaceae--AFWV01000002 (Valid)	75.43859649122807
Fuerstia marisgermanicae--Planctomycetaceae--CP017641--NOT VALID	75.21815008726004
Calditerricola yamamurae--Bacillaceae--AB308475 (Valid)	74.74226804123711
Calditerricola satsumensis--Bacillaceae--AB250968 (Valid)	74.22680412371135
Spongiibacter marinus--Spongiibacteraceae--HQ658853 (Valid)	73.78472222222221
Thermus oshimai--Thermaceae--ARDI01000015 (Valid)	73.19223985890653
Meiothermus luteus--Thermaceae--KY608080 (Valid)	73.06338028169014
Meiothermus cerbereus--Thermaceae--Y13594 (Valid)	72.64325323475046
Vulcanithermus mediatlanticus--Thermaceae--AJ507298 (Valid)	72.51773049645391
Ancylothrix terrestris--Phormidiaceae--KT819199 (Valid)	72.0216606498195
Meiothermus cateniformans--Thermaceae--EU247891 (Valid)	71.68141592920354
Meiothermus taiwanensis--Thermaceae--AF418001 (Valid)	71.32743362831859
Thermodesulfobium acidiphilum--Thermodesulfobiaceae--CP020921 (Valid)	71.25645438898451
Thermus filiformis--Thermaceae--FR749951 (Valid)	71.25435540069687
Meiothermus rufus--Thermaceae--FN178496 (Valid)	71.25220458553791
Loriellopsis cavernicola--Symphyonemataceae--HM748318--NOT VALID	71.17117117117117
Meiothermus ruber--Thermaceae--CP001743 (Valid)	71.09929078014184
Thermodesulfobium narugense--Thermodesulfobiaceae--AB077817 (Valid)	71.00175746924428
Baia soyae--Thermoactinomycetaceae--KM359702 (Valid)	70.97902097902097
Dialister succinatiphilus--Veillonellaceae--AB370249 (Valid)	70.87033747779752
Thermoflavimicrobium daqui--Thermoactinomycetaceae--MH124246--NOT VALID	70.74010327022376
Desmonostoc salinum--Nostocaceae--KX787933 (Valid)	70.67669172932331
Limisphaera ngatamarikiensis--Verrucomicrobia incertae sedis--HF947551 (Valid)	70.52238805970148
Desulfohalotomaculum peckii--Peptococcaceae--JX861507 (Valid)	70.19064124783363
Risungbinella massiliensis--Thermoactinomycetaceae--HF952921 (Valid)	70.15706806282722
Dialister invisus--Veillonellaceae--ACIM02000001 (Valid)	69.9828473413379
Croceifilum oryzae--Thermoactinomycetaceae--LC005484 (Valid)	69.92753623188406
Anaeroglobus geminatus--Veillonellaceae--AF338413 (Valid)	69.9009900990099
Thermus composti--Thermaceae--EU701067 (Valid)	69.64285714285714
Desulfofarcimen intricatum--Peptococcaceae--AB778017 (Valid)	69.63979416809606
Megasphaera micronuciformis--Veillonellaceae--AF473834 (Valid)	69.55684007707129
Megasphaera cerevisiae--Veillonellaceae--L37040 (Valid)	69.4949494949495
Thermincola carboxydiphila--Peptococcaceae--AY603000 (Valid)	69.48853615520282
Desulfovirgula thermocuniculi--Thermoanaerobacteraceae--DQ208689 (Valid)	69.44937833037301
Risungbinella pyongyangensis--Thermoactinomycetaceae--KJ729272 (Valid)	69.37618147448015
Desulfotomaculum aquiferis--Peptococcaceae--KF591693 (Valid)	69.0721649484536
Heliobacterium chlorum--Heliobacteriaceae--M11212 (Valid)	68.69565217391305
Selenomonas bovis--Selenomonadaceae--EF139191 (Valid)	68.61063464837049
Megasphaera stantonii--Veillonellaceae--MG811574 (Valid)	68.40077071290945
Desulfofundulus thermocisternus--Peptococcaceae--U33455 (Valid)	68.37782340862422
Thermincola ferriacetica--Peptococcaceae--AY631277 (Valid)	68.02218114602587
Selenomonas ruminantium--Selenomonadaceae--M62702 (Valid)	67.97274275979557
Desulfofundulus solfataricus--Peptococcaceae--AY084078 (Valid)	66.21160409556313
Desulfofundulus kuznetsovii--Peptococcaceae--Y11569 (Valid)	65.98290598290598
Desulfofundulus australicus--Peptococcaceae--M96665 (Valid)	65.92844974446336
Phascolarctobacterium succinatutens--Acidaminococcaceae--AB490811 (Valid)	64.05451448040887
Desulfofundulus thermosubterraneus--Peptococcaceae--DQ208688 (Valid)	63.013698630136986
Desulfofundulus luciae--Peptococcaceae--HE582756 (Valid)	61.81506849315068
