#Matching species	Similarity (%)
Longimonas halophila--Salinibacteraceae--KF955302 (Valid)	89.09574468085107
Salisaeta longa--Salisaetaceae--ATTH01000001 (Valid)	87.37373737373737
Roseithermus sacchariphilus--Salisaetaceae--MG603595 (Valid)	87.37373737373737
Longimonas haloalkaliphila--Salinibacteraceae--KU720570 (Valid)	87.0886075949367
Longibacter salinarum--Salinibacteraceae--KU954547 (Valid)	86.43617021276596
Natronotalea proteinilytica--Rhodothermaceae--KU720569 (Valid)	84.55696202531645
Rhodothermus marinus--Rhodothermaceae--X80994 (Valid)	84.46115288220551
Rubricoccus marinus--Rubricoccaceae--AB545808 (Valid)	84.21052631578947
Paraclostridium benzoelyticum--Clostridiaceae--LN846800 (Valid)	83.24607329842932
Rhodothermus profundi--Rhodothermaceae--FJ624399 (Valid)	82.8042328042328
Paraclostridium bifermentans--Clostridiaceae--AVNC01000016 (Valid)	82.67716535433071
Salinivenus lutea--Salinibacteraceae--HQ197983 (Valid)	82.45614035087719
Teredinibacter turnerae--Cellvibrionaceae--ARAH01000054 (Valid)	82.38341968911918
Microbulbifer taiwanensis--Microbulbiferaceae--FR822983 (Valid)	82.05128205128204
Halioglobus pacificus--Halieaceae--AB602430 (Valid)	81.91780821917808
Marimicrobium arenosum--Halieaceae--KP064188 (Valid)	81.91489361702128
Halobacteriovorax vibrionivorans--Halobacteriovoraceae--MH150810--NOT VALID	81.81818181818183
Salinibacter ruber--Salinibacteraceae--AF323500 (Valid)	81.70103092783505
Microbulbifer aggregans--Microbulbiferaceae--KU736842 (Valid)	81.58567774936061
Deferrisoma camini--Deltaproteobacteria incertae sedis--JF802205 (Valid)	81.56565656565657
Pseudohalioglobus lutimaris--Halieaceae--KR528479--NOT VALID	81.52173913043478
Pseudohaliea rubra--Halieaceae--EU161717 (Valid)	81.51041666666666
Luminiphilus syltensis--Halieaceae--EU672849 (Valid)	81.49100257069408
Abyssivirga alkaniphila--Lachnospiraceae--KP233895 (Valid)	81.21827411167513
Salinivenus iranica--Salinibacteraceae--HQ197982 (Valid)	81.203007518797
Spongiibacter taiwanensis--Spongiibacteraceae--KT966463 (Valid)	81.18279569892472
Halioglobus japonicus--Halieaceae--CP019450 (Valid)	81.12244897959184
Umboniibacter marinipuniceus--Cellvibrionaceae--AB467279 (Valid)	81.10236220472441
Chromatocurvus halotolerans--Halieaceae--AM691086 (Valid)	81.03896103896105
Seongchinamella sediminis--Halieaceae--MF838930--NOT VALID	81.02981029810297
Rubrivirga marina--Rubricoccaceae--JQ906088 (Valid)	80.99173553719008
Paeniclostridium ghonii--Clostridiaceae--AB542933 (Valid)	80.93994778067885
Paeniclostridium sordellii--Clostridiaceae--AB550230 (Valid)	80.93994778067885
Rubrivirga profundi--Rubricoccaceae--KR108283 (Valid)	80.9278350515464
Haliea atlantica--Halieaceae--KM117233 (Valid)	80.81841432225065
Microbulbifer marinus--Microbulbiferaceae--GQ262812 (Valid)	80.81841432225065
Teredinibacter waterburyi--Cellvibrionaceae--MK938300--NOT VALID	80.6970509383378
Eubacterium tenue--Eubacteriaceae--FR749984 (Valid)	80.6282722513089
Kineobactrum sediminis--Halieaceae--KX922679--NOT VALID	80.61224489795919
Haliea salexigens--Halieaceae--AUHJ01000047 (Valid)	80.46272493573264
Microbulbifer maritimus--Microbulbiferaceae--AY377986 (Valid)	80.3234501347709
Pelobacter acetylenicus--Desulfuromonadaceae--X70955 (Valid)	80.25316455696202
Porticoccus litoralis--Porticoccaceae--EF468719 (Valid)	80.21108179419525
Microbulbifer epialgicus--Microbulbiferaceae--AB266054 (Valid)	80.15463917525774
Spongiibacter tropicus--Spongiibacteraceae--ATUS01000006 (Valid)	80.05115089514067
Polyangium spumosum--Polyangiaceae--GU207881 (Valid)	79.89821882951654
Rhodohalobacter barkolensis--Balneolaceae--MF618255 (Valid)	79.7979797979798
Polyangium fumosum--Polyangiaceae--GU207879 (Valid)	79.69543147208121
Microbulbifer variabilis--Microbulbiferaceae--AB167354 (Valid)	79.53964194373401
Clostridium sporogenes--Clostridiaceae--AB595130 (Valid)	79.44162436548223
