#Matching species	Similarity (%)
Thermococcus atlanticus--Thermococcaceae--AJ310754 (Valid)	78.88332140300645
Methanotorris igneus--Methanocaldococcaceae--CP002737 (Valid)	78.80055788005579
Nitrososphaera viennensis--Nitrososphaeraceae--CP007536 (Valid)	78.44646606018195
Methanothermus fervidus--Methanothermaceae--CP002278 (Valid)	78.30319888734353
Thermococcus thioreducens--Thermococcaceae--AF394925 (Valid)	78.27897293546148
Methanothermus sociabilis--Methanothermaceae--HE654004 (Valid)	78.16411682892907
Thermococcus chitonophagus--Thermococcaceae--AY099175 (Valid)	78.16176470588235
Thermococcus cleftensis--Thermococcaceae--CP003651 (Valid)	78.08599167822469
Methanotorris formicicus--Methanocaldococcaceae--AGJL01000032 (Valid)	78.01664355062414
Thermofilum adornatum--Thermofilaceae--CP006646--NOT VALID	77.99862919808088
Thermococcus celer--Thermococcaceae--AY099174 (Valid)	77.98295454545455
Thermococcus stetteri--Thermococcaceae--AY099186 (Valid)	77.98165137614679
Thermofilum uzonense--Thermofilaceae--CP009961 (Valid)	77.93008910212474
Thermococcus kodakarensis--Thermococcaceae--D38650 (Valid)	77.92387543252595
Thermococcus gammatolerans--Thermococcaceae--CP001398 (Valid)	77.92387543252595
Thermococcus coalescens--Thermococcaceae--AB107767 (Valid)	77.90858725761774
Thermococcus hydrothermalis--Thermococcaceae--AY099179 (Valid)	77.87234042553192
Thermococcus gorgonarius--Thermococcaceae--AY099177 (Valid)	77.84050811573748
Thermococcus fumicolans--Thermococcaceae--AY099176 (Valid)	77.82485875706215
Thermococcus barossii--Thermococcaceae--AY099173 (Valid)	77.80918727915194
Thermococcus peptonophilus--Thermococcaceae--AY099183 (Valid)	77.78561354019746
Methanobacterium paludis--Methanobacteriaceae--CP002772 (Valid)	77.77777777777779
Thermococcus piezophilus--Thermococcaceae--CP015520 (Valid)	77.75467775467776
Thermococcus siculi--Thermococcaceae--AY099185 (Valid)	77.7542372881356
Thermococcus guaymasensis--Thermococcaceae--AY099178 (Valid)	77.74607703281026
Thermococcus celericrescens--Thermococcaceae--AB107768 (Valid)	77.72380291464262
Thermococcus nautili--Thermococcaceae--AY099161 (Valid)	77.64371894960965
Thermococcus eurythermalis--Thermococcaceae--CP008887 (Valid)	77.63157894736842
Methanocaldococcus fervens--Methanocaldococcaceae--CP001696 (Valid)	77.57660167130919
Thermococcus zilligii--Thermococcaceae--AJLF01000002 (Valid)	77.55244755244756
Thermofilum pendens--Thermofilaceae--X14835 (Valid)	77.54120879120879
Pyrococcus furiosus--Thermococcaceae--AE009950 (Valid)	77.46381805651275
Thermococcus paralvinellae--Thermococcaceae--CP006965 (Valid)	77.45504840940526
Methanothermococcus thermolithotrophicus--Methanococcaceae--AQXV01000039 (Valid)	77.42616033755274
Pyrococcus kukulkanii--Thermococcaceae--CP010835 (Valid)	77.41046831955923
Pyrococcus glycovorans--Thermococcaceae--AY099168 (Valid)	77.39628040057225
Thermococcus barophilus--Thermococcaceae--AY099172 (Valid)	77.2823779193206
Methanofervidicoccus abyssi--Methanococcaceae--BFAX01000000 (Valid)	77.26330338631652
Methanocaldococcus bathoardescens--Methanocaldococcaceae--CP009149 (Valid)	77.25381414701803
Methanocaldococcus jannaschii--Methanocaldococcaceae--L77117 (Valid)	77.22222222222223
Thermococcus sibiricus--Thermococcaceae--CP001463 (Valid)	77.19419488597097
Staphylothermus hellenicus--Desulfurococcaceae--CP002051 (Valid)	77.09766162310868
Palaeococcus helgesonii--Thermococcaceae--AY134472 (Valid)	76.98744769874477
Methanothermococcus okinawensis--Methanococcaceae--CP002792 (Valid)	76.97138869504536
Pyrococcus yayanosii--Thermococcaceae--EU682399 (Valid)	76.89530685920577
Methanocaldococcus villosus--Methanocaldococcaceae--APMM01000060 (Valid)	76.86411149825784
Thermogladius calderae--Desulfurococcaceae--CP003531 (Valid)	76.85950413223141
Methanocaldococcus infernus--Methanocaldococcaceae--CP002009 (Valid)	76.71517671517671
Thermococcus litoralis--Thermococcaceae--CP006670 (Valid)	76.71043538355218
Methanococcus aeolicus--Methanococcaceae--CP000743 (Valid)	76.00834492350486
