#Matching species	Similarity (%)
Puniceicoccus vermicola--Puniceicoccaceae--DQ539046 (Valid)	93.60675512665863
Ruficoccus amylovorans--Puniceicoccaceae--KT751307 (Valid)	86.76293622141998
Coraliomargarita sinensis--Puniceicoccaceae--MG490168 (Valid)	85.71428571428571
Coraliomargarita akajimensis--Puniceicoccaceae--CP001998 (Valid)	85.11904761904762
Cephaloticoccus primus--Opitutaceae--KM066004 (Valid)	83.69047619047619
Cerasicoccus arenae--Puniceicoccaceae--AB292183 (Valid)	83.59659781287971
Cephaloticoccus capnophilus--Opitutaceae--KM066003 (Valid)	83.33333333333334
Ereboglobus luteus--Opitutaceae--KU670677 (Valid)	83.09002433090025
Alterococcus agarolyticus--Opitutaceae--AF075271 (Valid)	82.90598290598291
Oceanipulchritudo coccoides--Puniceicoccaceae--MN689931--NOT VALID	82.76729559748428
Nibricoccus aquaticus--Opitutaceae--CP023344 (Valid)	82.36686390532545
Pelagicoccus croceus--Puniceicoccaceae--AB297922 (Valid)	82.28915662650603
Opitutus terrae--Opitutaceae--CP001032 (Valid)	82.24076281287248
Pelagicoccus albus--Puniceicoccaceae--AB286016 (Valid)	81.88405797101449
Geminisphaera colitermitum--Opitutaceae--ABEA03000104 (Valid)	81.78571428571428
Pelagicoccus mobilis--Puniceicoccaceae--AB286015 (Valid)	81.64251207729468
Pelagicoccus litoralis--Puniceicoccaceae--AB286017 (Valid)	81.21212121212122
Oleiharenicola lentus--Opitutaceae--MH493678--NOT VALID	80.94089264173702
Roseibacillus persicicus--Verrucomicrobiaceae--AB331890 (Valid)	80.80684596577017
Akkermansia muciniphila--Akkermansiaceae--CP001071 (Valid)	80.6930693069307
Rariglobus hedericola--Opitutaceae--MN197844--NOT VALID	80.61617458279846
Oleiharenicola alkalitolerans--Opitutaceae--KJ721192 (Valid)	80.43758043758044
Persicirhabdus sediminis--Verrucomicrobiaceae--AB331886 (Valid)	80.3658536585366
Roseibacillus ishigakijimensis--Verrucomicrobiaceae--AB331888 (Valid)	80.3658536585366
Roseibacillus ponti--Verrucomicrobiaceae--AB331889 (Valid)	80.22528160200251
Acidimicrobium ferrooxidans--Acidimicrobiaceae--CP001631 (Valid)	80.12422360248446
Luteolibacter flavescens--Verrucomicrobiaceae--KX185934 (Valid)	79.49336550060315
Rubritalea halochordaticola--Rubritaleaceae--AB543683 (Valid)	79.35723114956737
Haloferula helveola--Verrucomicrobiaceae--AB372855 (Valid)	79.31456548347613
Brevifollis gellanilyticus--Verrucomicrobiaceae--AB552872 (Valid)	79.3103448275862
Rubritalea sabuli--Rubritaleaceae--AB353310 (Valid)	79.16666666666666
Haloferula sargassicola--Verrucomicrobiaceae--AB372856 (Valid)	78.85085574572128
Haloferula harenae--Verrucomicrobiaceae--AB372852 (Valid)	78.82205513784461
Akkermansia glycaniphila--Akkermansiaceae--KT254068 (Valid)	78.66161616161617
Haloferula rosea--Verrucomicrobiaceae--AB372853 (Valid)	78.65853658536585
Haloferula phyci--Verrucomicrobiaceae--AB372854 (Valid)	78.53658536585367
Rubritalea spongiae--Rubritaleaceae--AB297805 (Valid)	78.46715328467153
Rhodococcus coprophilus--Nocardiaceae--X80626 (Valid)	78.43866171003717
Luteolibacter cuticulihirudinis--Verrucomicrobiaceae--JQ429496 (Valid)	78.36107554417413
Luteolibacter algae--Verrucomicrobiaceae--AB331893 (Valid)	78.17073170731707
Sinomonas susongensis--Micrococcaceae--KC841860 (Valid)	78.15230961298377
Sinomonas mesophila--Micrococcaceae--KJ809567 (Valid)	78.03398058252428
Luteolibacter pohnpeiensis--Verrucomicrobiaceae--AB331895 (Valid)	78.02197802197803
Prosthecobacter fluviatilis--Verrucomicrobiaceae--AB305640 (Valid)	77.61377613776138
Prosthecobacter vanneervenii--Verrucomicrobiaceae--AJ966883 (Valid)	77.49391727493918
Luteolibacter arcticus--Verrucomicrobiaceae--KP101281 (Valid)	77.31829573934837
Luteolibacter luojiensis--Verrucomicrobiaceae--JN630810 (Valid)	77.23785166240408
Verrucomicrobium spinosum--Verrucomicrobiaceae--ABIZ01000001 (Valid)	77.19087635054022
Thiohalocapsa marina--Chromatiaceae--AM491592 (Valid)	77.16727716727718
Luteolibacter yonseiensis--Verrucomicrobiaceae--JQ319003 (Valid)	76.62007623888184
