#Matching species	Similarity (%)
Rubrobacter xylanophilus--Rubrobacteraceae--CP000386 (Valid)	80.58252427184466
Limnochorda pilosa--Limnochordaceae--AB992259 (Valid)	79.6116504854369
Arboricoccus pini--Geminicoccaceae--KY367357 (Valid)	79.22077922077922
Desertihabitans brevis--Propionibacteriaceae--MK947033--NOT VALID	78.90995260663507
Naumannella huperziae--Propionibacteriaceae--KR184192 (Valid)	78.19905213270142
Actinoalloteichus cyanogriseus--Pseudonocardiaceae--HG917901 (Valid)	78.18627450980392
Acidipropionibacterium virtanenii--Propionibacteriaceae--MG596783 (Valid)	77.93427230046949
Propionicimonas ferrireducens--Propionibacteriaceae--MG775313 (Valid)	77.92553191489363
Orenia salinaria--Halobacteroidaceae--Y18485 (Valid)	77.77777777777779
Evansella polygoni--Bacillaceae--AB292819--NOT VALID	77.75229357798165
Halorhodospira halochloris--Ectothiorhodospiraceae--FR749892 (Valid)	77.69953051643192
Pseudonocardia cypriaca--Pseudonocardiaceae--HQ157191 (Valid)	77.56563245823389
Calorithrix insularis--Calditrichaeota incertae sedis--KU306340 (Valid)	77.54629629629629
Mycobacterium chubuense--Mycobacteriaceae--AF480597 (Valid)	77.5
Mycobacterium tuberculosis--Mycobacteriaceae--X58890 (Valid)	77.33644859813083
Mycobacterium monacense--Mycobacteriaceae--AF107039 (Valid)	77.3067331670823
Mycobacterium rufum--Mycobacteriaceae--AY943385 (Valid)	77.27272727272727
Salsuginibacillus kocurii--Bacillaceae--AM492160 (Valid)	77.1689497716895
Treponema caldarium--Treponemataceae--EU580141 (Valid)	77.04918032786885
Evansella clarkii--Bacillaceae--X76444--NOT VALID	77.03349282296651
Salibacterium aidingensis--Bacillaceae--DQ504377--NOT VALID	76.8348623853211
Micropruina glycogenica--Propionibacteriaceae--AB012607 (Valid)	76.73267326732673
Evansella caseinilyticus--Bacillaceae--LK026324--NOT VALID	76.70157068062828
Salisediminibacterium selenitireducens--Bacillaceae--CP001791--NOT VALID	76.65903890160183
Syntrophorhabdus aromaticivorans--Syntrophorhabdaceae--AB212873 (Valid)	76.49880095923261
Mycobacterium austroafricanum--Mycobacteriaceae--X93182 (Valid)	76.25
Thalassorhabdus alkalitolerans--Bacillaceae--MF781072 (Valid)	76.11241217798595
Mycobacterium doricum--Mycobacteriaceae--AF264700 (Valid)	76.1038961038961
Salibacterium qingdaonense--Bacillaceae--AB571874 (Valid)	75.91743119266054
Mycobacterium sediminis--Mycobacteriaceae--KC010490 (Valid)	75.87822014051523
Pseudonocardia hierapolitana--Pseudonocardiaceae--JN989288 (Valid)	75.73529411764706
Marinococcus tarijensis--Bacillaceae--JQ413413 (Valid)	75.35885167464114
Mycobacterium vaccae--Mycobacteriaceae--AF480591 (Valid)	75.1231527093596
Pseudonocardia adelaidensis--Pseudonocardiaceae--FJ805427 (Valid)	75.06426735218508
Pseudonocardia zijingensis--Pseudonocardiaceae--AF325725 (Valid)	74.87179487179488
Mycobacterium pyrenivorans--Mycobacteriaceae--AJ431371 (Valid)	74.82014388489209
Acidipropionibacterium acidipropionici--Propionibacteriaceae--AJ704570 (Valid)	74.63054187192118
Marinococcus halophilus--Bacillaceae--AB681751 (Valid)	74.22434367541766
Rectinema cohabitans--Treponemataceae--KP297860 (Valid)	74.00468384074942
Methylothermus subterraneus--Methylothermaceae--AB536747--NOT VALID	73.90243902439025
Alteribacter natronophilus--Bacillaceae--MG189964--NOT VALID	73.64341085271317
Marinococcus luteus--Bacillaceae--FJ214659 (Valid)	73.52185089974293
Evansella cellulosilyticus--Bacillaceae--AB043852--NOT VALID	73.36448598130842
Geomicrobium sediminis--Bacillaceae--KF040368 (Valid)	73.25581395348837
Alteribacter populi--Bacillaceae--KY612313--NOT VALID	73.0
Marinococcus halotolerans--Bacillaceae--AY817493 (Valid)	72.45989304812835
Salipaludibacillus aurantiacus--Bacillaceae--LN827662 (Valid)	72.22222222222221
Alteribacillus alkaliphilus--Bacillaceae--HG799487 (Valid)	71.25
Marinococcus salis--Bacillaceae--LN879357 (Valid)	70.64439140811456
Desulfofundulus kuznetsovii--Peptococcaceae--Y11569 (Valid)	70.43879907621246
